technology_effects_junction_tables
0
technology	effect	effect_scope	value
tech_skv_5_4	wh2_main_effect_agent_recruitment_xp_skv_plague_priest	faction_to_province_own_unseen	2
tech_skv_6_0	wh2_dlc12_effect_under_empire_warcamp_clanrat	faction_to_faction_own_unseen	1
tech_skv_6_0	wh2_main_pooled_resource_skaven_food_cap_technology	faction_to_faction_own_unseen	30
tech_skv_6_0	wh2_main_pooled_resource_skaven_food_technology	faction_to_faction_own_unseen	1
tech_skv_6_1	wh2_dlc12_effect_under_empire_warcamp_catapult	faction_to_faction_own_unseen	1
tech_skv_6_1	wh2_main_effect_tech_ammunition_increase_skv_infantry	faction_to_force_own_unseen	25
tech_skv_6_1	wh2_main_effect_tech_upkeep_reduction_skv_weaponteams	faction_to_force_own_unseen	-5
tech_skv_6_2	wh2_main_effect_tech_missile_damage_increase_skv_weaponteams	faction_to_force_own_unseen	10
tech_skv_6_2	wh2_main_effect_tech_missile_range_increase_skv_weaponteams	faction_to_force_own_unseen	10
tech_skv_6_3	wh2_main_effect_tech_unit_xp_levels_skv_weaponteams	faction_to_character_own_unseen	2
tech_skv_7_0	wh2_dlc12_effect_under_empire_warcamp_clanrat	faction_to_faction_own_unseen	1
tech_skv_7_0	wh2_main_pooled_resource_skaven_food_cap_technology	faction_to_faction_own_unseen	30
tech_skv_7_0	wh2_main_pooled_resource_skaven_food_technology	faction_to_faction_own_unseen	1
tech_skv_7_1	wh2_main_effect_agent_recruitment_xp_skv_warlock_engineer	faction_to_province_own_unseen	2
tech_skv_7_1	wh2_main_effect_tech_ammunition_increase_skv_artillery	faction_to_force_own_unseen	20
tech_skv_7_1	wh2_main_effect_tech_missile_rate_of_fire_increase_skv_artillery	faction_to_force_own_unseen	10
tech_skv_7_1	wh_main_faction_xp_increase_generals	faction_to_province_own_unseen	2
tech_skv_7_1	wh_main_faction_xp_increase_generals_hidden	faction_to_force_own_unseen	2
tech_skv_7_2	wh2_main_effect_tech_armour_increase_skv_stormvermin	faction_to_force_own_unseen	5
tech_skv_7_2	wh2_main_effect_tech_armour_increase_skv_weaponteam	faction_to_force_own_unseen	10
tech_skv_7_3	wh2_main_effect_tech_armour_increase_skv_artillery_doomwheel	faction_to_force_own_unseen	10
tech_skv_7_3	wh2_main_effect_tech_melee_damage_increase_skv_doomwheel	faction_to_force_own_unseen	10
tech_skv_7_3	wh2_main_effect_tech_missile_damage_increase_skv_plagueclaw_warplightning_doomwheel	faction_to_force_own_unseen	10
tech_skv_8_0	wh2_dlc12_effect_under_empire_warcamp_clanrat	faction_to_faction_own_unseen	1
tech_skv_8_0	wh2_main_pooled_resource_skaven_food_cap_technology	faction_to_faction_own_unseen	30
tech_skv_8_0	wh2_main_pooled_resource_skaven_food_technology	faction_to_faction_own_unseen	1
tech_skv_8_1	wh2_main_effect_agent_action_hinder_agent_assassinate_buff	faction_to_character_own_agents	5
tech_skv_8_2	wh_dlc03_faction_diplomacy_mod	faction_to_faction_own_unseen	10
tech_skv_8_3	wh2_dlc12_effect_under_empire_warcamp_doomwheel	faction_to_faction_own_unseen	1
tech_skv_8_3	wh2_main_effect_tech_unit_xp_levels_skv_stormvermin_deathrunners_triads	faction_to_character_own_unseen	2
tech_skv_8_4	wh2_main_effect_tech_battle_morale_increase_skv_deathrunners_triads	faction_to_force_own_unseen	10
tech_skv_8_4	wh2_main_effect_tech_charge_speed_increase_skv_deathrunners_triads	faction_to_force_own_unseen	10
tech_skv_8_4	wh2_main_effect_tech_melee_damage_increase_skv_deathrunner_triads	faction_to_force_own_unseen	10
tech_skv_8_5	wh2_main_effect_tech_melee_attack_increase_skv_stormvermin	faction_to_force_own_unseen	5
tech_skv_8_5	wh2_main_effect_tech_melee_defence_increase_skv_stormvermin	faction_to_force_own_unseen	5
tech_skv_8_5	wh_main_effect_public_order_tech	faction_to_province_own_unseen	1
tech_skv_9_0	wh2_dlc12_effect_under_empire_warcamp_clanrat	faction_to_faction_own_unseen	1
tech_skv_9_0	wh2_main_pooled_resource_skaven_food_cap_technology	faction_to_faction_own_unseen	30
tech_skv_9_0	wh2_main_pooled_resource_skaven_food_technology	faction_to_faction_own_unseen	1
tech_skv_9_1	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own_unseen	10
tech_skv_9_1	wh_main_effect_unit_recruitment_points	faction_to_province_own	1
tech_skv_9_2	wh2_dlc12_effect_under_empire_warcamp_upgrade	faction_to_faction_own_unseen	1
tech_skv_9_2	wh_main_effect_economy_tax_mod	faction_to_faction_own_unseen	5
tech_skv_9_2	wh_main_effect_province_growth_tech	faction_to_province_own_unseen	25
tech_vmp_beasts_01	wh2_dlc11_vmp_force_unit_stat_morale_direwolves_fell_bats	faction_to_force_own_unseen	5
tech_vmp_beasts_02	wh_main_effect_tech_recruitment_cost_reduction_vmp_bats_wolves	faction_to_force_own_unseen	-10
tech_vmp_beasts_02	wh_main_effect_tech_upkeep_cost_reduction_vmp_bats_wolves	faction_to_force_own_unseen	-10
tech_vmp_beasts_03	wh_main_effect_army_battle_ap_damage_fell_bats	faction_to_force_own_unseen	1
tech_vmp_beasts_03	wh_main_effect_tech_hitpoints_increase_vmp_bats	faction_to_force_own_unseen	20
tech_vmp_beasts_03	wh_main_effect_tech_melee_defence_increase_fell_bats	faction_to_force_own_unseen	5
tech_vmp_beasts_04	wh_main_effect_tech_melee_damage_increase_dire_wolves	faction_to_force_own_unseen	5
tech_vmp_beasts_04	wh_main_effect_tech_movement_speed_increase_dire_wolves	faction_to_force_own_unseen	10
tech_vmp_beasts_05	wh_main_effect_tech_melee_defence_increase_vargheists	faction_to_force_own_unseen	5
tech_vmp_beasts_05	wh_main_effect_tech_movement_speed_vargheists	faction_to_force_own_unseen	10
tech_vmp_beasts_06	wh_main_effect_tech_recruitment_cost_reduction_varghulfs_vargheists	faction_to_force_own_unseen	-10
tech_vmp_beasts_06	wh_main_effect_tech_upkeep_cost_reduction_varghulfs_vargheists	faction_to_force_own_unseen	-10
tech_vmp_beasts_07	wh_main_effect_tech_unit_xp_levels_forest_beasts	faction_to_character_own_unseen	2
tech_vmp_beasts_08	wh_main_effect_tech_hitpoints_increase_varghulfs	faction_to_force_own_unseen	10
tech_vmp_beasts_08	wh_main_effect_tech_melee_damage_increase_varghulfs	faction_to_force_own_unseen	5
tech_vmp_beasts_09	wh_main_effect_tech_charge_speed_increase_terrorgheists	faction_to_force_own_unseen	20
tech_vmp_beasts_09	wh_main_effect_tech_melee_attack_increase_terrorgheist	faction_to_force_own_unseen	5
tech_vmp_beasts_09	wh_main_effect_tech_melee_damage_increase_terrorgheists	faction_to_force_own_unseen	5
tech_vmp_binding_01	wh_main_effect_force_army_campaign_attrition_non_vampire_count_territory	faction_to_force_own_unseen	-20
tech_vmp_binding_02	wh_main_effect_tech_recruitment_cost_reduction_crypt_ghouls_horrors	faction_to_force_own_unseen	-10
tech_vmp_binding_02	wh_main_effect_tech_upkeep_cost_reduction_crypt_ghouls_horrors	faction_to_force_own_unseen	-10
tech_vmp_binding_03	wh_main_effect_tech_melee_damage_increase_crypt_ghouls_horrors	faction_to_force_own_unseen	10
tech_vmp_binding_03	wh_main_effect_tech_movement_speed_increase_ghouls_horrors	faction_to_force_own_unseen	5
tech_vmp_binding_04	wh_main_effect_tech_recruitment_cost_reduction_wraiths	faction_to_force_own_unseen	-10
tech_vmp_binding_04	wh_main_effect_tech_upkeep_reduction_wraiths	faction_to_force_own_unseen	-10
tech_vmp_binding_05	wh_main_effect_agent_movement_range_mod	faction_to_character_own_unseen	10
tech_vmp_binding_06	wh_main_effect_tech_unit_xp_levels_crypt_ghouls_horrors	faction_to_character_own_unseen	2
tech_vmp_binding_07	wh_main_effect_tech_melee_damage_increase_wraiths	faction_to_force_own_unseen	15
tech_vmp_binding_08	wh_main_effect_force_army_battle_unit_morale_siege_attack	faction_to_force_own_unseen	10
tech_vmp_binding_08	wh_main_effect_force_army_battle_unit_morale_siege_defence	faction_to_force_own_unseen	10
tech_vmp_binding_08	wh_main_effect_force_army_campaign_siege_attack_holdout_time	faction_to_character_own_unseen	-1
tech_vmp_binding_09	wh_main_effect_force_army_campaign_attrition_non_vampire_count_territory	faction_to_force_own_unseen	-30
tech_vmp_binding_09	wh_main_effect_raise_dead_recruitment_cost_mod	faction_to_character_own_unseen	-5
tech_vmp_binding_10	wh_main_effect_tech_unit_xp_levels_wraiths	faction_to_character_own_unseen	2
tech_vmp_blood_01	wh2_dlc11_vmp_pooled_resource_blood_kiss_tech_dummy	faction_to_faction_own_unseen	1
tech_vmp_blood_02	wh_main_effect_economy_gdp_mod_agriculture_farming_vampires	faction_to_region_own_unseen	15
tech_vmp_blood_02	wh_main_effect_province_growth_tech	faction_to_province_own_unseen	10
tech_vmp_blood_03	wh_main_effect_religion_conversion_undeath_technologies	faction_to_faction_own	2
tech_vmp_blood_04	wh_main_effect_economy_gdp_mod_subsistence	faction_to_region_own_unseen	15
tech_vmp_blood_04	wh_main_effect_province_growth_tech	faction_to_province_own_unseen	15
tech_vmp_blood_05	wh2_main_effect_economy_gdp_mod_farming_vmp	faction_to_region_own_unseen	30
tech_vmp_blood_05	wh_main_effect_agent_recruitment_xp_champion_vampire_counts	faction_to_province_own_unseen	2
tech_vmp_blood_05	wh_main_effect_agent_recruitment_xp_spy_vampire_counts	faction_to_province_own_unseen	2
tech_vmp_blood_06A	wh_main_effect_tech_charge_speed_increase_blood_knights	faction_to_force_own_unseen	15
tech_vmp_blood_06A	wh_main_effect_tech_melee_attack_increase_blood_knights	faction_to_force_own_unseen	5
tech_vmp_blood_06A	wh_main_effect_tech_melee_defence_increase_blood_knights	faction_to_force_own_unseen	5
tech_vmp_blood_06	wh_main_effect_religion_osmosis_undeath	faction_to_province_own	1
tech_vmp_blood_07	wh_main_faction_political_diplomacy_mod_technology	faction_to_faction_own_unseen	10
tech_vmp_blood_08	wh_main_effect_agent_recruitment_xp_dignitary_vampire_counts	faction_to_province_own_unseen	2
tech_vmp_blood_08	wh_main_effect_agent_recruitment_xp_wizard_vampire_counts	faction_to_province_own_unseen	2
tech_vmp_blood_09A	wh_main_effect_tech_recruitment_cost_reduction_black_coach_blood_knights	faction_to_force_own_unseen	-5
tech_vmp_blood_09A	wh_main_effect_tech_unit_xp_levels_black_coach_blood_knights	faction_to_character_own_unseen	2
tech_vmp_blood_09A	wh_main_effect_tech_upkeep_reduction_black_coach_blood_knights	faction_to_force_own_unseen	-5
tech_vmp_blood_09	wh_main_effect_tech_charge_speed_increase_black_coach	faction_to_force_own_unseen	10
tech_vmp_blood_09	wh_main_effect_tech_hitpoints_increase_black_coach	faction_to_force_own_unseen	15
tech_vmp_blood_10	wh_main_effect_economy_gdp_mod_livestock_vampires	faction_to_region_own_unseen	30
tech_vmp_blood_11	wh_main_effect_agent_action_cost_mod	faction_to_character_own_unseen	-33
tech_vmp_blood_11	wh_main_effect_agent_recruitment_cost_mod	faction_to_province_own_unseen	-33
tech_vmp_blood_11	wh_main_effect_tech_battle_morale_increase_lords_and_heroes	faction_to_force_own_unseen	10
tech_vmp_blood_11	wh_main_faction_xp_increase_generals	faction_to_province_own_unseen	2
tech_vmp_blood_11	wh_main_faction_xp_increase_generals_hidden	faction_to_force_own_unseen	2
tech_vmp_blood_12	wh_main_effect_economy_gdp_mod_culture_vampires	faction_to_region_own_unseen	30
tech_vmp_bones_01	wh2_dlc11_vmp_force_unit_stat_morale_skeletons_zombies	faction_to_force_own_unseen	5
tech_vmp_bones_02a	wh2_dlc11_vmp_force_unit_stat_fatigue_resistance_skeletons_zombies	faction_to_force_own_unseen	-15
tech_vmp_bones_02	wh2_dlc11_effect_tech_melee_attack_increase_zombies_skeletons	faction_to_force_own_unseen	3
tech_vmp_bones_02	wh2_dlc11_effect_tech_melee_defence_increase_zombies_skeletons	faction_to_force_own_unseen	3
tech_vmp_bones_03	wh_main_effect_tech_recruitment_cost_reduction_zombies	faction_to_force_own_unseen	-20
tech_vmp_bones_04a	wh2_dlc11_effect_tech_no_upkeep_cost_zombies	faction_to_force_own_unseen	-100
tech_vmp_bones_04	wh_main_effect_tech_hitpoints_increase_zombies	faction_to_force_own_unseen	10
tech_vmp_bones_05a	wh_main_effect_tech_melee_damage_increase_skeleton_warriors_spears	faction_to_force_own_unseen	10
tech_vmp_bones_05	wh_main_effect_tech_recruitment_cost_reduction_skeleton_warriors_spears	faction_to_force_own_unseen	-10
tech_vmp_bones_06	wh_main_effect_tech_armour_increase_skeleton_warriors_spears	faction_to_force_own_unseen	10
tech_vmp_bones_07	wh2_dlc11_effect_tech_no_upkeep_cost_skeletons	faction_to_force_own_unseen	-100
tech_vmp_bones_08	wh_main_effect_tech_unit_xp_levels_skeletons	faction_to_character_own_unseen	2
tech_vmp_bones_09	wh_main_effect_tech_melee_damage_increase_graveguard_black_knights	faction_to_force_own_unseen	10
tech_vmp_bones_10	wh_main_effect_tech_armour_increase_grave_guard_black_knights	faction_to_force_own_unseen	5
tech_vmp_bones_10	wh_main_effect_tech_recruitment_cost_reduction_graveguard_black_knights	faction_to_force_own_unseen	-10
tech_vmp_bones_10	wh_main_effect_tech_upkeep_reduction_black_knights_grave_guard	faction_to_force_own_unseen	-10
