,abilities,acceleration,accuracy,ammo,armour,attributes,base_reload_time,calibration_area,calibration_distance,caste,category,charge_bonus,charge_speed,charge_speed_flying,damage_mod_all,damage_mod_flame,damage_mod_magic,damage_mod_missile,damage_mod_physical,deceleration,entity_size,explosion_ap_damage,explosion_base_damage,explosion_contact_effect,explosion_is_flaming,explosion_is_magical,explosion_radius,faction_group,factions,fly_speed,ground_stat_effect_group,health,health_per_entity,height,is_large,key,leadership,mass,melee_ap_damage,melee_ap_ratio,melee_attack,melee_attack_interval,melee_base_damage,melee_bonus_v_infantry,melee_bonus_v_large,melee_contact_effect,melee_defence,melee_is_flaming,melee_is_magical,melee_splash_attack_multiplier,melee_splash_attack_target_size,melee_splash_attacks,melee_total_damage,missile_block_chance,multiplayer_cost,name,projectile_number,range,ranged_ap_damage,ranged_ap_ratio,ranged_base_damage,ranged_bonus_v_infantry,ranged_bonus_v_large,ranged_contact_effect,ranged_is_flaming,ranged_is_magical,ranged_total_damage,recruitment_time,reload_skill,run_speed,shots_per_volley,singleplayer_cost,singleplayer_upkeep,special_category,speed,spells,unit_card,unit_size
621,"['Quicksilver Shot', 'Martial Prowess', 'Foe-Seeker']",40,10,30,40,"['Charge Defence Against Large', 'Encourage', 'Hide (Forest)', 'Fire While Moving']",9.0,1.0,150,Hero,Hybrid Weapon Specialist,22,49,0,0,0,0,15,0,50,small,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,small,2766,2766,2.2,False,wh2_dlc10_hef_cha_handmaiden_0,75,400,110,0.31,40,4.0,250,0,35,,52,False,False,1.0,medium,4,360,0,750,Handmaiden of the Everqueen,1,180,125,0.69,55,0,0,,True,True,180,1,10,40,1,750,187,,40,[],wh_main_emp_karl_franz.png,1
622,"['Quicksilver Shot', 'Martial Prowess', 'Foe-Seeker']",65,10,30,40,"['Encourage', 'Hide (Forest)', 'Fire While Moving']",9.0,1.0,150,Hero,Hybrid Weapon Specialist,42,110,0,0,0,0,15,0,70,medium,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,large,3132,3132,2.0,True,wh2_dlc10_hef_cha_handmaiden_1,75,600,110,0.31,40,4.0,250,0,35,,52,False,False,1.0,medium,4,360,0,950,Handmaiden of the Everqueen on Elven Steed,1,180,125,0.69,55,0,0,,True,True,180,1,10,90,1,950,237,,90,[],wh_main_emp_karl_franz.png,1
623,"['Quicksilver Shot', 'Martial Prowess', 'Foe-Seeker']",50,10,30,70,"['Encourage', 'Hide (Forest)', 'Fire While Moving']",9.0,1.0,150,Hero,Hybrid Weapon Specialist,42,108,0,0,0,0,15,0,60,medium,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,large,3132,3132,2.0,True,wh2_dlc10_hef_cha_handmaiden_2,75,1000,110,0.31,40,4.0,250,0,35,,52,False,False,1.0,medium,4,360,0,1000,Handmaiden of the Everqueen on Barded Ithilmar Steed,1,180,125,0.69,55,0,0,,True,True,180,1,10,78,1,1050,262,,78,[],wh_main_emp_karl_franz.png,1
624,['Martial Prowess'],20,0,0,15,"['Encourage', 'Hide (Forest)']",,0.0,0,Hero,Wizard,15,43,0,0,0,0,15,0,40,small,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,small,2565,2565,2.0,False,wh2_dlc10_hef_cha_mage_heavens_0,60,300,85,0.3,36,4.0,200,0,0,,28,False,False,1.0,medium,5,285,0,300,Mage ,0,0,0,,0,0,0,,,,0,1,10,35,0,1000,250,,35,"['Roiling Skies', 'Chain Lightning', 'Comet of Casandora', 'Curse of the Midnight Wind', 'Harmonic Convergence', ""Urannon's Thunderbolt"", 'Wind Blast']",wh2_main_hef_mage_life.png,1
625,['Martial Prowess'],65,0,0,25,"['Encourage', 'Hide (Forest)']",,0.0,0,Hero,Wizard,30,110,0,0,0,0,15,0,70,medium,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,large,2886,2886,2.0,True,wh2_dlc10_hef_cha_mage_heavens_1,60,600,85,0.3,36,4.0,200,0,0,,28,False,False,1.0,medium,5,285,0,500,Mage on Elven Steed,0,0,0,,0,0,0,,,,0,1,10,90,0,1100,275,,90,"['Roiling Skies', 'Chain Lightning', 'Comet of Casandora', 'Curse of the Midnight Wind', 'Harmonic Convergence', ""Urannon's Thunderbolt"", 'Wind Blast']",wh2_main_hef_mage_life.png,1
626,['Martial Prowess'],61,0,0,110,['Encourage'],,0.0,0,Hero,Wizard,64,108,0,0,0,0,15,0,70,large,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,large,3141,3141,1.8,True,wh2_dlc10_hef_cha_mage_heavens_2,60,1300,85,0.3,24,4.6,200,30,0,,18,False,False,1.0,very_large,4,285,0,800,Mage on Ithilmar Chariot,0,0,0,,0,0,0,,,,0,1,10,78,0,1500,375,,78,"['Roiling Skies', 'Chain Lightning', 'Comet of Casandora', 'Curse of the Midnight Wind', 'Harmonic Convergence', ""Urannon's Thunderbolt"", 'Wind Blast']",wh2_main_hef_mage_life.png,1
630,"['Loose!', 'Martial Prowess', 'Slippery']",40,10,30,40,"['Encourage', 'Vanguard Deployment', 'Fire While Moving', 'Stalk']",11.0,0.9,250,Hero,Assassin,30,56,0,0,0,0,15,0,50,small,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,small,2766,2766,2.2,False,wh2_dlc10_hef_cha_shadow_walker,76,500,140,0.35,40,4.0,260,0,0,,45,False,False,1.0,medium,5,400,0,1200,Hand of the Shadow Crown,1,300,275,0.78,77,0,0,,False,False,352,1,10,46,1,1200,250,,46,[],placeholder.png,1
640,"[""Sun Dragon's Breath""]",60,0,0,60,"['Fear', 'Terror', 'Encourage']",,0.0,0,Hero,Wizard,65,95,125,0,0,0,15,0,100,very_large,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",95,large,4593,4593,4.5,True,wh2_dlc15_hef_cha_mage_fire_3,70,1800,325,0.71,50,3.8,135,0,0,,44,True,False,1.0,large,6,460,0,1850,Mage on Sun Dragon,0,0,0,,0,0,0,,,,0,1,10,65,0,1900,500,,95,"['Kindleflame', 'Cascading Fire Cloak', 'Fireball', 'Flame Storm', 'Flaming Sword of Rhuin', 'Piercing Bolts of Burning', 'The Burning Head']",wh2_dlc15_hef_mage_fire.png,1
644,"['Martial Prowess', 'Foe-Seeker', 'Evasion']",30,0,0,90,"['Encourage', 'Hide (Forest)']",,0.0,0,Hero,Wizard,30,44,0,0,0,0,15,0,40,small,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,small,2766,2766,2.2,False,wh2_main_hef_cha_loremaster_of_hoeth_0,75,800,235,0.65,55,4.0,125,16,0,,43,False,False,1.0,medium,6,360,20,800,Loremaster of Hoeth,0,0,0,,0,0,0,,,,0,1,10,36,0,800,200,,36,"[""Wyssan's Wildform"", 'Earth Blood', ""Melkoth's Mystifying Miasma"", 'Spirit Leech', 'Harmonic Convergence', ""Shem's Burning Gaze""]",wh2_main_hef_lothern_sea_helm.png,1
654,"['Martial Prowess', 'Deadly Onslaught', 'Foe-Seeker']",30,0,0,80,"['Charge Defence Against Large', 'Encourage', 'Hide (Forest)']",,0.0,0,Hero,Melee Specialist,22,44,0,0,0,0,15,0,40,small,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,small,2766,2766,2.2,False,wh2_main_hef_cha_noble_0,75,500,220,0.65,42,4.0,120,0,35,,48,False,False,1.0,large,4,340,0,700,Noble,0,0,0,,0,0,0,,,,0,1,10,36,0,750,187,,36,[],wh2_main_hef_noble.png,1
655,"['Martial Prowess', 'Deadly Onslaught', 'Foe-Seeker']",50,0,0,100,"['Encourage', 'Hide (Forest)']",,0.0,0,Hero,Melee Specialist,42,108,0,0,0,0,15,0,60,medium,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,large,3132,3132,2.0,True,wh2_main_hef_cha_noble_2,75,1000,220,0.65,42,4.0,120,0,35,,48,False,False,1.0,large,4,340,0,950,Noble on Barded Ithilmar Steed,0,0,0,,0,0,0,,,,0,1,10,78,0,950,237,,78,[],wh2_main_hef_noble.png,1
656,"['Martial Prowess', 'Deadly Onslaught', 'Foe-Seeker']",80,0,0,60,"['Fear', 'Encourage']",,0.0,0,Hero,Melee Specialist,72,100,150,0,0,0,15,0,100,large,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",110,large,3576,3576,3.0,True,wh2_main_hef_cha_noble_3,75,1300,168,0.4,47,4.0,252,0,0,,35,False,False,1.0,large,5,420,0,1250,Noble on Great Eagle,0,0,0,,0,0,0,,,,0,1,10,70,0,1250,275,,110,[],wh2_main_hef_noble.png,1
657,"['Martial Prowess', 'Deadly Onslaught', 'Foe-Seeker']",61,0,0,110,['Encourage'],,0.0,0,Hero,Melee Specialist,74,108,0,0,0,0,15,0,70,large,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,large,3759,3759,1.8,True,wh2_main_hef_cha_noble_4,75,1300,210,0.7,32,4.6,90,20,0,,24,False,False,1.0,very_large,4,300,0,1200,Noble on Ithilmar Chariot,0,0,0,,0,0,0,,,,0,1,10,78,0,1200,300,,78,[],wh2_main_hef_noble.png,1
663,['Martial Prowess'],30,0,0,30,"['Hide (Forest)', 'Woodsman']",,0.0,0,Melee Infantry,Dual Sword Infantry,18,44,0,0,0,0,0,20,40,small,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,small_forest_strider,5670,63,1.8,False,wh2_dlc15_hef_inf_rangers_0,70,100,7,0.25,28,4.5,21,8,0,,24,False,False,1.0,,4,28,0,600,Rangers,0,0,0,,0,0,0,,,,0,1,0,40,0,600,100,,40,[],wh2_dlc15_hef_inf_rangers.png,90
664,['Martial Prowess'],40,0,0,75,"['Charge Defense', 'Hide (Forest)']",,0.0,0,Melee Infantry,Spear Infantry,4,40,0,0,0,30,0,0,50,small,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,small,6120,68,1.8,False,wh2_dlc15_hef_inf_silverin_guard_0,75,150,8,0.25,28,4.8,24,0,20,,42,False,False,1.0,,4,32,55,850,Silverin Guard,0,0,0,,0,0,0,,,,0,1,0,33,0,850,212,,33,[],wh2_dlc15_hef_inf_silverin_guard.png,90
665,['Martial Prowess'],40,10,22,50,"['Charge Defence Against Large', 'Hide (Forest)']",11.0,5.7,140,Melee Infantry,Missile & Spear Infantry,4,40,0,0,0,0,0,0,50,small,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,small,4590,68,1.8,False,wh2_main_hef_inf_gate_guard,72,150,9,0.3,28,4.2,21,0,16,,32,False,False,1.0,,4,30,0,850,Gate Guard,1,180,3,0.16,16,0,0,,False,False,19,1,10,33,1,850,212,,33,[],wh2_main_hef_inf_gate_guard.png,68
666,['Martial Mastery'],30,0,0,100,"['Fear', 'Charge Defense', 'Hide (Forest)']",,0.0,0,Melee Infantry,Halberd Infantry,10,40,0,0,0,0,0,30,40,small,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,small,6300,84,1.9,False,wh2_main_hef_inf_phoenix_guard,90,140,25,0.69,38,4.9,11,0,20,,40,False,False,1.0,,4,36,0,1400,Phoenix Guard,0,0,0,,0,0,0,,,,0,2,10,32,0,1400,350,,32,[],wh2_main_hef_phoenix_guard.png,75
667,['Martial Prowess'],40,0,0,40,"['Charge Defence Against Large', 'Hide (Forest)']",,0.0,0,Melee Infantry,Spear Infantry,4,40,0,0,0,0,0,0,50,small,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,small,5670,63,1.8,False,wh2_main_hef_inf_spearmen_0,70,150,6,0.24,20,4.8,19,0,15,,38,False,False,1.0,,4,25,55,500,Spearmen,0,0,0,,0,0,0,,,,0,1,0,33,0,500,125,,33,[],wh2_main_hef_spearmen.png,90
668,['Martial Prowess'],30,0,0,90,['Hide (Forest)'],,0.0,0,Melee Infantry,Greatsword Infantry,20,40,0,0,0,0,0,0,40,small,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,small,6300,84,1.8,False,wh2_main_hef_inf_swordmasters_of_hoeth_0,80,100,25,0.69,46,4.3,11,14,0,,36,False,False,1.0,,4,36,20,1250,Swordmasters of Hoeth,0,0,0,,0,0,0,,,,0,2,10,33,0,1250,312,,33,[],wh2_main_hef_swordmasters_of_hoeth.png,75
669,['Martial Prowess'],30,0,0,90,"['Hide (Forest)', 'Woodsman']",,0.0,0,Melee Infantry,Great Axe Infantry,18,40,0,0,0,0,30,0,40,small,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,small_forest_strider,5625,75,1.8,False,wh2_main_hef_inf_white_lions_of_chrace_0,75,100,25,0.74,36,4.4,9,0,0,,28,False,False,1.0,,4,34,0,800,White Lions of Chrace,0,0,0,,0,0,0,,,,0,1,10,33,0,800,200,,33,[],wh2_main_hef_white_lions_of_chrace.png,75
671,['Martial Prowess'],30,33,20,30,"['Vanguard Deployment', 'Fire While Moving', 'Stalk']",11.0,3.1,150,Missile Infantry,Missile Infantry,12,44,0,0,0,0,0,0,40,small,0,0,,False,False,0,hef,['Nagarythe'],0,small,3690,82,1.8,False,wh2_dlc10_hef_inf_shadow_walkers_0,75,100,10,0.29,40,4.6,24,12,0,Poison!,27,False,False,1.0,,4,34,0,1100,Shadow-walkers,1,180,5,0.19,22,0,0,Poison!,False,False,27,2,10,40,1,1100,275,,40,[],wh2_dlc10_hef_inf_shadow_walkers.png,45
672,['Martial Prowess'],30,10,20,30,"['Vanguard Deployment', 'Fire While Moving', 'Stalk']",11.0,5.6,150,Missile Infantry,Missile Infantry,10,44,0,0,0,0,0,0,40,small,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,small,4800,80,1.8,False,wh2_dlc10_hef_inf_shadow_warriors_0,72,100,10,0.31,36,4.3,22,0,0,,22,False,False,1.0,,4,32,0,850,Shadow Warriors,1,180,4,0.18,18,0,0,,False,False,22,1,10,40,1,900,213,,40,[],wh2_dlc10_hef_inf_shadow_warriors.png,60
673,['Martial Prowess'],50,10,22,40,['Hide (Forest)'],10.0,3.0,120,Missile Infantry,Missile Infantry,7,43,0,0,0,0,0,0,50,small,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,small,5040,84,1.8,False,wh2_dlc10_hef_inf_sisters_of_avelorn_0,82,100,10,0.31,36,4.3,22,0,0,,38,False,False,1.0,,4,32,0,1100,Sisters of Avelorn,1,180,18,0.82,4,0,0,,True,True,22,2,10,36,1,1100,212,,36,[],wh2_dlc10_hef_inf_sisters_of_avelorn.png,60
680,['Martial Prowess'],50,10,24,15,['Hide (Forest)'],11.0,5.7,140,Missile Infantry,Missile Infantry,4,43,0,0,0,0,0,0,50,small,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,small,4253,63,1.8,False,wh2_main_hef_inf_archers_0,60,100,5,0.21,16,4.3,19,0,0,,14,False,False,1.0,,4,24,0,475,Archers,1,180,3,0.16,16,0,0,,False,False,19,1,10,36,1,475,118,,36,[],wh2_main_hef_archers.png,68
681,['Martial Prowess'],50,10,24,40,['Hide (Forest)'],11.0,5.7,140,Missile Infantry,Missile Infantry,4,43,0,0,0,0,0,0,50,small,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,small,4253,63,1.8,False,wh2_main_hef_inf_archers_1,60,100,5,0.21,16,4.3,19,0,0,,18,False,False,1.0,,4,24,0,525,Archers (Light Armour),1,180,3,0.16,16,0,0,,False,False,19,1,10,36,1,550,137,,36,[],wh2_main_hef_archers_light_armour.png,68
682,['Martial Prowess'],50,10,22,40,"['Charge Defence Against Large', 'Hide (Forest)']",11.0,5.3,120,Missile Infantry,Missile & Spear Infantry,4,43,0,0,0,0,0,0,50,small,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,small,4590,68,1.8,False,wh2_main_hef_inf_lothern_sea_guard_0,70,100,8,0.29,22,4.2,20,0,16,,32,False,False,1.0,,4,28,0,650,Lothern Sea Guard,1,165,4,0.21,15,0,0,,False,False,19,1,10,36,1,750,187,,36,[],wh2_main_hef_lothern_sea_guard.png,68
683,['Martial Prowess'],40,10,22,40,"['Charge Defence Against Large', 'Hide (Forest)']",11.0,5.3,120,Missile Infantry,Missile & Spear Infantry,4,40,0,0,0,0,0,0,50,small,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,small,4590,68,1.8,False,wh2_main_hef_inf_lothern_sea_guard_1,70,150,8,0.29,22,4.2,20,0,16,,40,False,False,1.0,,4,28,55,750,Lothern Sea Guard (Shields),1,165,4,0.21,15,0,0,,False,False,19,1,10,33,1,850,212,,33,[],wh2_main_hef_lothern_sea_guard_shields.png,68
685,['Martial Mastery'],50,0,0,110,['Hide (Forest)'],,0.0,0,Melee Cavalry,Shock Cavalry,80,108,0,0,70,0,0,20,60,medium,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,large,4950,110,2.0,True,wh2_main_hef_cav_dragon_princes,85,1000,13,0.3,36,5.0,31,0,0,,30,False,False,1.0,,1,44,35,1400,Dragon Princes,0,0,0,,0,0,0,,,,0,3,0,78,0,1400,350,,78,[],wh2_main_hef_cav_dragon_princes.png,45
686,['Martial Prowess'],65,0,0,40,"['Vanguard Deployment', 'Hide (Forest)']",,0.0,0,Melee Cavalry,Shock Cavalry,40,110,0,0,0,0,0,0,70,medium,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,large,4140,92,2.0,True,wh2_main_hef_cav_ellyrian_reavers_0,64,600,7,0.26,30,4.5,20,0,0,,24,False,False,1.0,,4,27,0,550,Ellyrian Reavers,0,0,0,,0,0,0,,,,0,1,10,90,0,550,137,,90,[],wh2_main_hef_ellyrian_reavers.png,45
687,['Martial Prowess'],50,0,0,90,['Hide (Forest)'],,0.0,0,Melee Cavalry,Shock Cavalry,64,108,0,0,0,0,0,0,60,medium,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,large,4545,101,2.0,True,wh2_main_hef_cav_silver_helms_0,72,1000,9,0.28,34,5.0,23,0,0,,22,False,False,1.0,,1,32,0,900,Silver Helms,0,0,0,,0,0,0,,,,0,1,10,78,0,900,225,,78,[],wh2_main_hef_silver_helms.png,45
688,['Martial Prowess'],50,0,0,90,['Hide (Forest)'],,0.0,0,Melee Cavalry,Shock Cavalry,64,108,0,0,0,0,0,0,60,medium,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,large,4545,101,2.0,True,wh2_main_hef_cav_silver_helms_1,72,1000,9,0.28,34,5.0,23,0,0,,30,False,False,1.0,,1,32,30,1000,Silver Helms (Shields),0,0,0,,0,0,0,,,,0,2,10,78,0,1000,250,,78,[],wh2_main_hef_silver_helms_shield.png,45
690,['Martial Prowess'],65,10,18,40,"['Vanguard Deployment', 'Hide (Forest)', 'Fire While Moving']",11.0,3.4,85,Missile Cavalry,Missile Cavalry,24,110,0,0,0,0,0,0,70,medium,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,large,4140,92,2.0,True,wh2_main_hef_cav_ellyrian_reavers_1,64,600,7,0.26,30,4.5,20,0,0,,22,False,False,1.0,,4,27,0,700,Ellyrian Reaver Archers,1,140,3,0.16,16,0,0,,False,False,19,1,10,90,1,700,175,,90,[],wh2_main_hef_ellyrian_reavers_bow.png,45
691,['Martial Prowess'],60,0,0,80,['Fear'],,0.0,0,Chariot,Monstrous Chariot,70,108,0,0,0,0,30,0,70,medium,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,large,4944,1648,2.0,True,wh2_dlc15_hef_veh_lion_chariot_of_chrace_0,75,1100,38,0.68,34,4.0,18,25,0,,28,False,False,1.0,very_large,4,56,0,1300,Lion Chariots of Chrace,0,0,0,,0,0,0,,,,0,2,0,82,0,1300,325,,82,[],wh2_dlc15_hef_veh_lion_chariot.png,3
692,['Martial Prowess'],61,0,0,110,[],,0.0,0,Chariot,Chariot,70,108,0,0,0,0,0,0,70,large,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,large,4302,1434,1.8,True,wh2_main_hef_cav_ithilmar_chariot,75,1300,16,0.3,32,4.0,38,24,0,,30,False,False,1.0,very_large,4,54,0,1100,Ithilmar Chariots,0,0,0,,0,0,0,,,,0,2,10,78,0,1100,275,,78,[],wh2_main_hef_cav_ithilmar_tiranoc_chariot.png,3
693,['Martial Prowess'],65,10,50,80,['Fire While Moving'],7.0,4.0,120,Chariot,Missile Chariot,55,108,0,0,0,0,0,0,70,large,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,large,3666,1222,1.8,True,wh2_main_hef_cav_tiranoc_chariot,70,1100,11,0.28,22,4.0,29,18,0,,22,False,False,1.0,very_large,4,40,0,900,Tiranoc Chariots,1,165,10,0.38,16,0,0,,False,True,26,2,10,84,3,900,225,,84,[],wh2_main_hef_cav_tiranoc_chariot.png,3
694,[],60,0,0,35,"['Fear', 'Hide (Forest)', 'Strider']",,0.0,0,War Beast,War Beasts,40,108,0,0,0,0,20,0,70,medium,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",0,large,4572,254,2.0,True,wh2_dlc15_hef_mon_war_lions_of_chrace_0,55,800,34,0.68,30,4.0,16,10,0,,28,False,False,1.0,medium,3,50,0,825,War Lions of Chrace,0,0,0,,0,0,0,,,,0,1,0,82,0,825,132,,82,[],wh2_dlc15_hef_mon_war_lions.png,18
699,"['Emberstorm', 'Fiery Rebirth', 'Attuned to Magic']",80,0,0,50,"['Fear', 'Terror']",,0.0,0,Monster,Monstrous Beast,58,100,140,0,70,0,0,20,100,large,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",120,large,5369,5369,3.0,True,wh2_dlc15_hef_mon_arcane_phoenix_0,90,1500,300,0.68,46,4.0,140,0,0,,40,True,True,1.0,medium,6,440,0,1850,Arcane Phoenix,0,0,0,,0,0,0,,,,0,2,10,80,0,1850,450,,120,[],wh2_dlc15_hef_mon_arcane_phoenix.png,1
707,"[""Moon Dragon's Breath""]",60,0,0,60,"['Fear', 'Terror']",,0.0,0,Monster,Flying Monster,50,95,125,0,0,0,25,0,100,very_large,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",85,large,5493,5493,4.5,True,wh2_main_hef_mon_moon_dragon,75,2200,380,0.73,46,3.8,140,0,0,,50,True,False,1.0,large,8,520,0,2000,Moon Dragon,0,0,0,,0,0,0,,,,0,3,10,65,0,2000,500,,85,[],wh2_main_hef_mon_moon_dragon.png,1
708,"['Wake of Fire', 'Attuned to Magic', 'Rebirth']",80,0,0,30,"['Fear', 'Terror']",,0.0,0,Monster,Monstrous Beast,54,100,140,0,70,0,0,0,100,large,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",120,large,4371,4371,3.0,True,wh2_main_hef_mon_phoenix_flamespyre,78,1300,230,0.7,42,4.0,100,0,0,,30,True,True,1.0,medium,6,330,0,1350,Flamespyre Phoenix,0,0,0,,0,0,0,,,,0,2,10,80,0,1400,350,,120,[],wh2_main_hef_mon_phoenix_flamespyre.png,1
709,"['Attuned to Magic', 'Blizzard Aura']",80,0,0,80,"['Fear', 'Terror']",,0.0,0,Monster,Monstrous Beast,40,90,140,0,0,0,0,0,100,large,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",100,large,4949,4949,3.0,True,wh2_main_hef_mon_phoenix_frostheart,85,1400,280,0.7,35,4.0,120,0,0,,48,False,True,1.0,medium,6,400,0,1650,Frostheart Phoenix,0,0,0,,0,0,0,,,,0,3,10,80,0,1650,415,,100,[],wh2_main_hef_mon_phoenix_frostheart.png,1
710,"[""Star Dragon's Breath""]",60,0,0,80,"['Fear', 'Terror']",,0.0,0,Monster,Flying Monster,45,95,125,0,0,0,25,0,100,very_large,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",80,large,6318,6318,4.5,True,wh2_main_hef_mon_star_dragon,80,2500,435,0.75,60,3.8,145,0,0,,54,True,False,1.5,large,8,580,0,2400,Star Dragon,0,0,0,,0,0,0,,,,0,3,10,65,0,2400,600,,80,[],wh2_main_hef_star_dragon.png,1
711,"[""Sun Dragon's Breath""]",60,0,0,60,"['Fear', 'Terror']",,0.0,0,Monster,Flying Monster,65,95,125,0,0,0,25,0,100,very_large,0,0,,False,False,0,hef,"['Knights of Caledor', 'Avelorn', 'High Elves', 'Nagarythe', 'Order of Loremasters', 'Yvresse']",95,large,4506,4506,4.5,True,wh2_main_hef_mon_sun_dragon,70,1800,325,0.71,46,3.8,135,0,0,,44,True,False,1.0,large,6,460,0,1700,Sun Dragon,0,0,0,,0,0,0,,,,0,3,10,65,0,1700,425,,95,[],wh2_main_hef_mon_sun_dragon.png,1
