effect_bonus_value_ids_unit_sets_tables
0
bonus_value_id	effect	unit_set
unit_damage_resistance_missile_mod	wh2_main_effect_skill_ward_save_missile_lzd_coldones_terradons_rank7	lzd_terradon_coldones_rank7_ror
unit_damage_resistance_missile_mod	wh2_main_effect_skill_ward_save_missile_lzd_skink_kroxigor_rank7	lzd_salamander_razordon_hunting_packs_rank7
unit_damage_resistance_missile_mod	wh2_main_effect_skill_ward_save_missile_lzd_skink_kroxigor_rank7	lzd_salamander_razordon_hunting_packs_rank7_ror
unit_damage_resistance_missile_mod	wh2_main_effect_skill_ward_save_missile_lzd_skink_kroxigor_rank7	lzd_skink_kroxigor_rank7
unit_damage_resistance_missile_mod	wh2_main_effect_skill_ward_save_missile_lzd_skink_kroxigor_rank7	lzd_skink_kroxigor_rank7_ror
unit_damage_resistance_missile_mod	wh2_main_effect_skill_ward_save_missile_skv_slaves_clanrats_stormvermin_rank7	skv_clanrats_slaves_stormvermin_rank7
unit_damage_resistance_missile_mod	wh2_main_effect_skill_ward_save_missile_skv_slaves_clanrats_stormvermin_rank7	skv_clanrats_slaves_stormvermin_rank7_ror
unit_damage_resistance_physical_mod	wh2_main_effect_skill_ward_save_physical_def_beasts_witchelfs_rank7	def_sisters_of_slaughter_rank7
unit_damage_resistance_physical_mod	wh2_main_effect_skill_ward_save_physical_def_beasts_witchelfs_rank7	wh2_def_beasts_witchelf_rank7
unit_damage_resistance_physical_mod	wh2_main_effect_skill_ward_save_physical_def_beasts_witchelfs_rank7	wh2_def_beasts_witchelf_ror
unit_damage_resistance_physical_mod	wh2_main_effect_skill_ward_save_physical_def_beasts_witchelfs_rank7	wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0
unit_damage_resistance_physical_mod	wh2_main_effect_skill_ward_save_physical_def_beasts_witchelfs_rank7	wh2_dlc10_def_mon_chill_of_sontar_ror_0
unit_damage_resistance_physical_mod	wh2_main_effect_skill_ward_save_physical_def_beasts_witchelfs_rank7	wh2_dlc14_def_medusa_rank7
unit_damage_resistance_physical_mod	wh2_main_effect_skill_ward_save_physical_def_beasts_witchelfs_rank7	wh2_dlc14_def_medusa_ror
unit_damage_resistance_physical_mod	wh2_main_effect_skill_ward_save_physical_hef_dragon_phoenix_related_rank7	hef_dragon_phoenix_related_rank7
unit_damage_resistance_physical_mod	wh2_main_effect_skill_ward_save_physical_hef_dragon_phoenix_related_rank7	wh2_dlc10_hef_cav_the_fireborn_ror_0
unit_damage_resistance_physical_mod	wh2_main_effect_skill_ward_save_physical_hef_dragon_phoenix_related_rank7	wh2_dlc10_hef_inf_keepers_of_the_flame_ror_0
unit_damage_resistance_physical_mod	wh2_main_effect_skill_ward_save_physical_skv_monks_monsters_rank7	skv_plaguemonks_rank7
unit_damage_resistance_physical_mod	wh2_main_effect_skill_ward_save_physical_skv_monks_monsters_rank7	skv_plaguemonks_rank7_ror
unit_damage_resistance_physical_mod	wh2_main_effect_skill_ward_save_physical_skv_monks_monsters_rank7	skv_ratogres_hellpit_rank7
cost_mod	wh2_main_effect_skv_warp_unit_recruitment_cost_down	skv_warpstone_units
upkeep_mod	wh2_main_effect_skv_warp_unit_upkeep_down	skv_warpstone_units
ammo_mod	wh2_main_effect_tech_ammunition_increase_def_boltthrower_scourgerunner	wh2_dlc14_def_scourgerunner_chariots
ammo_mod	wh2_main_effect_tech_ammunition_increase_def_crossbows_corsair_darkrider_shade	def_boltthrowers
ammo_mod	wh2_main_effect_tech_ammunition_increase_def_crossbows_corsair_darkrider_shade	def_corsairs
ammo_mod	wh2_main_effect_tech_ammunition_increase_def_crossbows_corsair_darkrider_shade	def_crossbowmen
ammo_mod	wh2_main_effect_tech_ammunition_increase_def_crossbows_corsair_darkrider_shade	def_darkriders
ammo_mod	wh2_main_effect_tech_ammunition_increase_def_crossbows_corsair_darkrider_shade	def_shades
ammo_mod	wh2_main_effect_tech_ammunition_increase_hef_archer_seaguard_boltthrower_sister_shadow	hef_archers
ammo_mod	wh2_main_effect_tech_ammunition_increase_hef_archer_seaguard_boltthrower_sister_shadow	hef_boltthrower
ammo_mod	wh2_main_effect_tech_ammunition_increase_hef_archer_seaguard_boltthrower_sister_shadow	hef_seaguard
ammo_mod	wh2_main_effect_tech_ammunition_increase_hef_archer_seaguard_boltthrower_sister_shadow	hef_shadow_warriors
ammo_mod	wh2_main_effect_tech_ammunition_increase_hef_archer_seaguard_boltthrower_sister_shadow	hef_sisters_of_avelorn
ammo_mod	wh2_main_effect_tech_ammunition_increase_hef_boltthrower	hef_boltthrower
ammo_mod	wh2_main_effect_tech_ammunition_increase_hef_boltthrower	hef_chariots
ammo_mod	wh2_main_effect_tech_ammunition_increase_hef_bow_units	hef_archers
ammo_mod	wh2_main_effect_tech_ammunition_increase_hef_bow_units	hef_chariots
ammo_mod	wh2_main_effect_tech_ammunition_increase_hef_bow_units	hef_reavers
ammo_mod	wh2_main_effect_tech_ammunition_increase_hef_bow_units	hef_seaguard
ammo_mod	wh2_main_effect_tech_ammunition_increase_hef_bow_units	hef_shadow_warriors
ammo_mod	wh2_main_effect_tech_ammunition_increase_hef_bow_units	hef_sisters_of_avelorn
ammo_mod	wh2_main_effect_tech_ammunition_increase_hef_reavers	hef_reavers
ammo_mod	wh2_main_effect_tech_ammunition_increase_lzd_skinks	lzd_skinks
ammo_mod	wh2_main_effect_tech_ammunition_increase_lzd_terradon	lzd_terradon_ripperdactyl
ammo_mod	wh2_main_effect_tech_ammunition_increase_skv_artillery	skv_artillery
ammo_mod	wh2_main_effect_tech_ammunition_increase_skv_artillery	skv_doomwheel
ammo_mod	wh2_main_effect_tech_ammunition_increase_skv_infantry	skv_infantry
ammo_mod	wh2_main_effect_tech_ammunition_increase_skv_weaponteams	skv_weaponteams
armour_mod	wh2_main_effect_tech_armour_increase_def_blackdragon	def_dragons
armour_mod	wh2_main_effect_tech_armour_increase_def_coldones	def_coldonechariots
armour_mod	wh2_main_effect_tech_armour_increase_def_coldones	def_coldoneknights
armour_mod	wh2_main_effect_tech_armour_increase_def_corsair_shade_darkrider_scourgerunner	def_corsairs
armour_mod	wh2_main_effect_tech_armour_increase_def_corsair_shade_darkrider_scourgerunner	def_darkriders
armour_mod	wh2_main_effect_tech_armour_increase_def_corsair_shade_darkrider_scourgerunner	def_doomfire_warlocks
armour_mod	wh2_main_effect_tech_armour_increase_def_corsair_shade_darkrider_scourgerunner	def_shades
armour_mod	wh2_main_effect_tech_armour_increase_def_corsair_shade_darkrider_scourgerunner	wh2_dlc14_def_scourgerunner_chariots
armour_mod	wh2_main_effect_tech_armour_increase_def_executioners_blackguard	def_blackguard
armour_mod	wh2_main_effect_tech_armour_increase_def_executioners_blackguard	def_executioners
armour_mod	wh2_main_effect_tech_armour_increase_def_hydra	def_hydra
armour_mod	wh2_main_effect_tech_armour_increase_def_militia	def_crossbowmen
armour_mod	wh2_main_effect_tech_armour_increase_def_militia	def_spearmen
armour_mod	wh2_main_effect_tech_armour_increase_def_militia	def_swordmen
armour_mod	wh2_main_effect_tech_armour_increase_hef_chariots	hef_chariots
armour_mod	wh2_main_effect_tech_armour_increase_hef_dragons	hef_dragons
armour_mod	wh2_main_effect_tech_armour_increase_hef_lions_phoenixg_swordm_dragonp	hef_dragonprince
armour_mod	wh2_main_effect_tech_armour_increase_hef_lions_phoenixg_swordm_dragonp	hef_phoenixguard
armour_mod	wh2_main_effect_tech_armour_increase_hef_lions_phoenixg_swordm_dragonp	hef_swordmasters
armour_mod	wh2_main_effect_tech_armour_increase_hef_lions_phoenixg_swordm_dragonp	hef_whitelions
armour_mod	wh2_main_effect_tech_armour_increase_hef_reavers	hef_reavers
armour_mod	wh2_main_effect_tech_armour_increase_hef_silverhelm_dragon_princes	hef_dragonprince
armour_mod	wh2_main_effect_tech_armour_increase_hef_silverhelm_dragon_princes	hef_silverhelms
armour_mod	wh2_main_effect_tech_armour_increase_hef_spearmen_archers_seaguard	hef_archers
armour_mod	wh2_main_effect_tech_armour_increase_hef_spearmen_archers_seaguard	hef_seaguard
armour_mod	wh2_main_effect_tech_armour_increase_hef_spearmen_archers_seaguard	hef_shadow_warriors
armour_mod	wh2_main_effect_tech_armour_increase_hef_spearmen_archers_seaguard	hef_sisters_of_avelorn
armour_mod	wh2_main_effect_tech_armour_increase_hef_spearmen_archers_seaguard	hef_spearmen
armour_mod	wh2_main_effect_tech_armour_increase_hef_spearmen_archers_seaguard	wh2_dlc15_hef_rangers
armour_mod	wh2_main_effect_tech_armour_increase_hef_spearmen_archers_seaguard	wh2_dlc15_hef_silverin_guard
armour_mod	wh2_main_effect_tech_armour_increase_hef_swordmaster_lion_phoenixg	hef_phoenixguard
armour_mod	wh2_main_effect_tech_armour_increase_hef_swordmaster_lion_phoenixg	hef_swordmasters
armour_mod	wh2_main_effect_tech_armour_increase_hef_swordmaster_lion_phoenixg	hef_whitelions
armour_mod	wh2_main_effect_tech_armour_increase_lzd_kroxigor	lzd_kroxigor
armour_mod	wh2_main_effect_tech_armour_increase_lzd_saurus	lzd_saurus
armour_mod	wh2_main_effect_tech_armour_increase_lzd_temple_guard	lzd_templeguard
armour_mod	wh2_main_effect_tech_armour_increase_skv_artillery_doomwheel	skv_artillery
armour_mod	wh2_main_effect_tech_armour_increase_skv_artillery_doomwheel	skv_doomwheel
armour_mod	wh2_main_effect_tech_armour_increase_skv_artillery_doomwheel	wh2_dlc12_skv_doomflayers
armour_mod	wh2_main_effect_tech_armour_increase_skv_clanrats	skv_clanrats
armour_mod	wh2_main_effect_tech_armour_increase_skv_slaves_clanrats	skv_clanrats
armour_mod	wh2_main_effect_tech_armour_increase_skv_slaves_clanrats	skv_slaves
armour_mod	wh2_main_effect_tech_armour_increase_skv_slaves	skv_slaves
armour_mod	wh2_main_effect_tech_armour_increase_skv_stormvermin	skv_stormvermin
armour_mod	wh2_main_effect_tech_armour_increase_skv_weaponteam	skv_weaponteams
morale	wh2_main_effect_tech_battle_morale_increase_def_beasts	def_beasts
morale	wh2_main_effect_tech_battle_morale_increase_def_beasts	wh2_dlc14_def_medusa
morale	wh2_main_effect_tech_battle_morale_increase_def_coldones	def_coldonechariots
morale	wh2_main_effect_tech_battle_morale_increase_def_coldones	def_coldoneknights
morale	wh2_main_effect_tech_battle_morale_increase_def_elite_inf	def_blackguard
morale	wh2_main_effect_tech_battle_morale_increase_def_elite_inf	def_executioners
morale	wh2_main_effect_tech_battle_morale_increase_def_elite_inf	def_shades
morale	wh2_main_effect_tech_battle_morale_increase_def_elite_inf	def_witchelves_and_sisters_of_slaughter
morale	wh2_main_effect_tech_battle_morale_increase_def_lords_and_heroes	def_characters
morale	wh2_main_effect_tech_battle_morale_increase_def_militia_corsair_darkrider	def_corsairs
morale	wh2_main_effect_tech_battle_morale_increase_def_militia_corsair_darkrider	def_crossbowmen
morale	wh2_main_effect_tech_battle_morale_increase_def_militia_corsair_darkrider	def_darkriders
morale	wh2_main_effect_tech_battle_morale_increase_def_militia_corsair_darkrider	def_spearmen
morale	wh2_main_effect_tech_battle_morale_increase_def_militia_corsair_darkrider	def_swordmen
morale	wh2_main_effect_tech_battle_morale_increase_hef_chariots	hef_chariots
morale	wh2_main_effect_tech_battle_morale_increase_hef_dragonprinces	hef_dragonprince
morale	wh2_main_effect_tech_battle_morale_increase_hef_dragons	hef_dragons
morale	wh2_main_effect_tech_battle_morale_increase_hef_phoenixg	hef_phoenixguard
morale	wh2_main_effect_tech_battle_morale_increase_hef_spears_archers	hef_archers
morale	wh2_main_effect_tech_battle_morale_increase_hef_spears_archers	hef_spearmen
morale	wh2_main_effect_tech_battle_morale_increase_hef_spears_archers	wh2_dlc15_hef_rangers
morale	wh2_main_effect_tech_battle_morale_increase_hef_swordmasters	hef_swordmasters
morale	wh2_main_effect_tech_battle_morale_increase_hef_white_lions_swordmasters_phoenix_guard	hef_phoenixguard
morale	wh2_main_effect_tech_battle_morale_increase_hef_white_lions_swordmasters_phoenix_guard	hef_swordmasters
morale	wh2_main_effect_tech_battle_morale_increase_hef_white_lions_swordmasters_phoenix_guard	hef_whitelions
morale	wh2_main_effect_tech_battle_morale_increase_hef_whitelions	hef_chracian_units
morale	wh2_main_effect_tech_battle_morale_increase_skv_clanrats	skv_clanrats
morale	wh2_main_effect_tech_battle_morale_increase_skv_deathrunners_triads	skv_deathrunners
morale	wh2_main_effect_tech_battle_morale_increase_skv_deathrunners_triads	skv_dlc14_triads
charge_bonus	wh2_main_effect_tech_charge_speed_increase_brt_knights	brt_knights
charge_add	wh2_main_effect_tech_charge_speed_increase_hef_chariots_dragonprinces	hef_chariots
charge_add	wh2_main_effect_tech_charge_speed_increase_hef_chariots_dragonprinces	hef_dragonprince
charge_add	wh2_main_effect_tech_charge_speed_increase_hef_chariots_dragonprinces	wh2_dlc15_hef_war_lions
charge_add	wh2_main_effect_tech_charge_speed_increase_hef_chariots	hef_chariots
charge_add	wh2_main_effect_tech_charge_speed_increase_hef_dragonprinces	hef_dragonprince
charge_add	wh2_main_effect_tech_charge_speed_increase_hef_eagles_phoenix_dragons	hef_dragons
charge_add	wh2_main_effect_tech_charge_speed_increase_hef_eagles_phoenix_dragons	hef_eagles
charge_add	wh2_main_effect_tech_charge_speed_increase_hef_eagles_phoenix_dragons	hef_phoenix
charge_add	wh2_main_effect_tech_charge_speed_increase_hef_eagles	hef_eagles
charge_add	wh2_main_effect_tech_charge_speed_increase_hef_eagles	wh2_dlc15_hef_war_lions
charge_add	wh2_main_effect_tech_charge_speed_increase_hef_reavers	hef_reavers
charge_add	wh2_main_effect_tech_charge_speed_increase_hef_silverhelms	hef_shadow_warriors
charge_add	wh2_main_effect_tech_charge_speed_increase_hef_silverhelms	hef_silverhelms
charge_add	wh2_main_effect_tech_charge_speed_increase_hef_swordmasters_lions_phoenixg	hef_phoenixguard
charge_add	wh2_main_effect_tech_charge_speed_increase_hef_swordmasters_lions_phoenixg	hef_swordmasters
charge_add	wh2_main_effect_tech_charge_speed_increase_hef_swordmasters_lions_phoenixg	hef_whitelions
charge_add	wh2_main_effect_tech_charge_speed_increase_hef_swordmasters_lions	hef_swordmasters
charge_add	wh2_main_effect_tech_charge_speed_increase_hef_swordmasters_lions	hef_whitelions
charge_add	wh2_main_effect_tech_charge_speed_increase_lzd_coldone	lzd_coldones
charge_add	wh2_main_effect_tech_charge_speed_increase_lzd_kroxigor	lzd_kroxigor
charge_add	wh2_main_effect_tech_charge_speed_increase_lzd_stegadon_carnosaur_dread_saurian	lzd_carnosaur
charge_add	wh2_main_effect_tech_charge_speed_increase_lzd_stegadon_carnosaur_dread_saurian	lzd_dread_saurians
charge_add	wh2_main_effect_tech_charge_speed_increase_lzd_stegadon_carnosaur_dread_saurian	lzd_stegadon
charge_add	wh2_main_effect_tech_charge_speed_increase_skv_clanrats	skv_clanrats
charge_add	wh2_main_effect_tech_charge_speed_increase_skv_deathrunners_triads	skv_deathrunners
charge_add	wh2_main_effect_tech_charge_speed_increase_skv_deathrunners_triads	skv_dlc14_triads
charge_add	wh2_main_effect_tech_charge_speed_increase_skv_ratogre_hellpit	skv_hellpit_abomination
charge_add	wh2_main_effect_tech_charge_speed_increase_skv_ratogre_hellpit	skv_ratogres
charge_add	wh2_main_effect_tech_charge_speed_increase_skv_ratogres	skv_ratogres
charge_add	wh2_main_effect_tech_charge_speed_increase_skv_slaves	skv_slaves
unit_fatigue_resistance_mod	wh2_main_effect_tech_fatigue_resistance_hef_cavalry	hef_chariots
unit_fatigue_resistance_mod	wh2_main_effect_tech_fatigue_resistance_hef_cavalry	hef_dragonprince
unit_fatigue_resistance_mod	wh2_main_effect_tech_fatigue_resistance_hef_cavalry	hef_reavers
unit_fatigue_resistance_mod	wh2_main_effect_tech_fatigue_resistance_hef_cavalry	hef_silverhelms
unit_fatigue_resistance_mod	wh2_main_effect_tech_fatigue_resistance_hef_phoenix	hef_phoenix
unit_fatigue_resistance_mod	wh2_main_effect_tech_fatigue_resistance_lzd_saurus	lzd_saurus
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_brt_knights	brt_knights
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_brt_pilgrims_reliquae	brt_reliquae
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_brt_pilgrims_reliquae	dlc07_brt_inf_battle_pilgrims
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_brt_spearmen_polemen_yeomen	brt_polearms
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_brt_spearmen_polemen_yeomen	brt_spear_inf
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_brt_spearmen_polemen_yeomen	brt_squires_yeomen
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_def_blackdragon	def_dragons
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_def_blackguard	def_blackguard
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_def_coldones	def_coldonechariots
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_def_coldones	def_coldoneknights
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_def_executioners	def_executioners
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_def_executioners	def_witchelves_and_sisters_of_slaughter
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_def_harpy	def_harpies
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_def_hydra	def_hydra
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_def_hydra	def_kharibdyss
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_def_lords_and_heroes	def_characters
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_hef_chariots_dragonprinces	hef_chariots
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_hef_chariots_dragonprinces	hef_dragonprince
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_hef_chariots_dragonprinces	wh2_dlc15_hef_war_lions
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_hef_chariots	hef_chariots
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_hef_eagles	hef_eagles
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_hef_eagles	wh2_dlc15_hef_war_lions
melee_damage_ap_mod_mult	wh2_main_effect_tech_melee_attack_increase_hef_eagles	wh2_dlc15_hef_war_lions
melee_damage_mod_mult	wh2_main_effect_tech_melee_attack_increase_hef_eagles	wh2_dlc15_hef_war_lions
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_hef_lions_phoenixguard_swordmasters	hef_phoenixguard
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_hef_lions_phoenixguard_swordmasters	hef_swordmasters
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_hef_lions_phoenixguard_swordmasters	hef_whitelions
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_hef_phoenix_dragon	hef_dragons
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_hef_phoenix_dragon	hef_phoenix
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_hef_silverhelms	hef_shadow_warriors
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_hef_silverhelms	hef_silverhelms
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_hef_swordmasters_lions_phoenixg	hef_phoenixguard
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_hef_swordmasters_lions_phoenixg	hef_swordmasters
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_hef_swordmasters_lions_phoenixg	hef_whitelions
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_hef_white_lions_swordmasters_phoenix_guard	hef_phoenixguard
melee_attack_mod	wh2_main_effect_tech_melee_attack_increase_hef_white_lions_swordmasters_phoenix_guard	hef_swordmasters
