unit_set_to_unit_junctions_tables
0
exclude	unit_caste	unit_category	unit_class	unit_record	unit_set
False				wh2_dlc12_skv_inf_warplock_jezzails_ror_0	skv_weaponteams_rank7_ror
False				wh2_dlc14_skv_inf_poison_wind_mortar_ror_0	skv_weaponteams_rank7_ror
False				wh2_dlc12_skv_inf_ratling_gun_0	skv_weaponteams_rank7
False				wh2_dlc12_skv_inf_warplock_jezzails_0	skv_weaponteams_rank7
False				wh2_dlc14_skv_inf_poison_wind_mortar_0	skv_weaponteams_rank7
False				wh2_dlc14_skv_inf_warp_grinder_0	skv_weaponteams_rank7
False				wh2_main_skv_inf_death_globe_bombardiers	skv_weaponteams_rank7
False				wh2_main_skv_inf_poison_wind_globadiers	skv_weaponteams_rank7
False				wh2_main_skv_inf_warpfire_thrower	skv_weaponteams_rank7
False				wh2_dlc12_skv_art_warplock_jezzails_ror_tech_lab_0	skv_weaponteams
False				wh2_dlc12_skv_inf_ratling_gun_0	skv_weaponteams
False				wh2_dlc12_skv_inf_ratling_gun_ror_0	skv_weaponteams
False				wh2_dlc12_skv_inf_ratling_gun_ror_tech_lab_0	skv_weaponteams
False				wh2_dlc12_skv_inf_warpfire_thrower_ror_tech_lab_0	skv_weaponteams
False				wh2_dlc12_skv_inf_warplock_jezzails_0	skv_weaponteams
False				wh2_dlc12_skv_inf_warplock_jezzails_ror_0	skv_weaponteams
False				wh2_dlc14_skv_inf_poison_wind_mortar_0	skv_weaponteams
False				wh2_dlc14_skv_inf_poison_wind_mortar_ror_0	skv_weaponteams
False				wh2_dlc14_skv_inf_warp_grinder_0	skv_weaponteams
False				wh2_main_skv_inf_death_globe_bombardiers	skv_weaponteams
False				wh2_main_skv_inf_poison_wind_globadiers	skv_weaponteams
False				wh2_main_skv_inf_warpfire_thrower	skv_weaponteams
False				wh2_dlc15_grn_mon_river_trolls_ror_0	units_with_hp_regen
False				wh_dlc01_chs_mon_trolls_1	units_with_hp_regen
False				wh_dlc04_vmp_cha_strigoi_ghoul_king_0	units_with_hp_regen
False				wh_dlc04_vmp_cha_strigoi_ghoul_king_1	units_with_hp_regen
False				wh_main_chs_mon_trolls	units_with_hp_regen
False				wh_main_grn_mon_trolls	units_with_hp_regen
False				wh_main_nor_mon_chaos_trolls	units_with_hp_regen
False				wh_main_vmp_mon_crypt_horrors	units_with_hp_regen
False				wh_main_vmp_mon_terrorgheist	units_with_hp_regen
False				wh_main_vmp_mon_varghulf	units_with_hp_regen
False				wh_dlc04_vmp_cha_necromancer_1	vmp_agents
False				wh_dlc04_vmp_cha_necromancer_2	vmp_agents
False				wh_dlc04_vmp_cha_necromancer_3	vmp_agents
False				wh_dlc05_vmp_cha_vampire_shadows_0	vmp_agents
False				wh_dlc05_vmp_cha_vampire_shadows_1	vmp_agents
False				wh_dlc05_vmp_cha_vampire_shadows_2	vmp_agents
False				wh_main_vmp_cha_banshee	vmp_agents
False				wh_main_vmp_cha_necromancer_0	vmp_agents
False				wh_main_vmp_cha_necromancer_5	vmp_agents
False				wh_main_vmp_cha_vampire_0	vmp_agents
False				wh_main_vmp_cha_vampire_1	vmp_agents
False				wh_main_vmp_cha_vampire_2	vmp_agents
False				wh_main_vmp_cha_wight_king_0	vmp_agents
False				wh_main_vmp_cha_wight_king_1	vmp_agents
False				wh_main_vmp_cha_wight_king_2	vmp_agents
False				wh2_dlc11_vmp_cha_heinrich_kemmler_1	vmp_all
False				wh_dlc02_vmp_cav_blood_knights_0	vmp_all
False				wh_dlc04_vmp_cav_chillgheists_0	vmp_all
False				wh_dlc04_vmp_cav_vereks_reavers_0	vmp_all
False				wh_dlc04_vmp_cha_helman_ghorst_0	vmp_all
False				wh_dlc04_vmp_cha_helman_ghorst_1	vmp_all
False				wh_dlc04_vmp_cha_master_necromancer_1	vmp_all
False				wh_dlc04_vmp_cha_master_necromancer_2	vmp_all
False				wh_dlc04_vmp_cha_master_necromancer_3	vmp_all
False				wh_dlc04_vmp_cha_necromancer_1	vmp_all
False				wh_dlc04_vmp_cha_necromancer_2	vmp_all
False				wh_dlc04_vmp_cha_necromancer_3	vmp_all
False				wh_dlc04_vmp_cha_strigoi_ghoul_king_0	vmp_all
False				wh_dlc04_vmp_cha_strigoi_ghoul_king_1	vmp_all
False				wh_dlc04_vmp_cha_vlad_von_carstein_0	vmp_all
False				wh_dlc04_vmp_inf_feasters_in_the_dusk_0	vmp_all
False				wh_dlc04_vmp_inf_konigstein_stalkers_0	vmp_all
False				wh_dlc04_vmp_inf_sternsmen_0	vmp_all
False				wh_dlc04_vmp_inf_tithe_0	vmp_all
False				wh_dlc04_vmp_mon_devils_swartzhafen_0	vmp_all
False				wh_dlc04_vmp_mon_direpack_0	vmp_all
False				wh_dlc04_vmp_veh_claw_of_nagash_0	vmp_all
False				wh_dlc04_vmp_veh_corpse_cart_0	vmp_all
False				wh_dlc04_vmp_veh_corpse_cart_1	vmp_all
False				wh_dlc04_vmp_veh_corpse_cart_2	vmp_all
False				wh_dlc04_vmp_veh_mortis_engine_0	vmp_all
False				wh_dlc05_vmp_cha_red_duke_0	vmp_all
False				wh_dlc05_vmp_cha_red_duke_1	vmp_all
False				wh_dlc05_vmp_cha_red_duke_2	vmp_all
False				wh_dlc05_vmp_cha_red_duke_3	vmp_all
False				wh_dlc05_vmp_cha_vampire_shadows_0	vmp_all
False				wh_dlc05_vmp_cha_vampire_shadows_1	vmp_all
False				wh_dlc05_vmp_cha_vampire_shadows_2	vmp_all
False				wh_main_vmp_cav_black_knights_0	vmp_all
False				wh_main_vmp_cav_black_knights_3	vmp_all
False				wh_main_vmp_cav_hexwraiths	vmp_all
False				wh_main_vmp_cha_banshee	vmp_all
False				wh_main_vmp_cha_heinrich_kemmler	vmp_all
False				wh_main_vmp_cha_mannfred_von_carstein_0	vmp_all
False				wh_main_vmp_cha_mannfred_von_carstein_2	vmp_all
False				wh_main_vmp_cha_mannfred_von_carstein_3	vmp_all
False				wh_main_vmp_cha_mannfred_von_carstein_4	vmp_all
False				wh_main_vmp_cha_master_necromancer_0	vmp_all
False				wh_main_vmp_cha_master_necromancer_4	vmp_all
False				wh_main_vmp_cha_master_necromancer_5	vmp_all
False				wh_main_vmp_cha_necromancer_0	vmp_all
False				wh_main_vmp_cha_necromancer_5	vmp_all
False				wh_main_vmp_cha_vampire_0	vmp_all
False				wh_main_vmp_cha_vampire_1	vmp_all
False				wh_main_vmp_cha_vampire_2	vmp_all
False				wh_main_vmp_cha_vampire_lord_0	vmp_all
False				wh_main_vmp_cha_vampire_lord_2	vmp_all
False				wh_main_vmp_cha_vampire_lord_3	vmp_all
False				wh_main_vmp_cha_vampire_lord_5	vmp_all
False				wh_main_vmp_cha_wight_king_0	vmp_all
False				wh_main_vmp_cha_wight_king_1	vmp_all
False				wh_main_vmp_cha_wight_king_2	vmp_all
False				wh_main_vmp_inf_cairn_wraiths	vmp_all
False				wh_main_vmp_inf_crypt_ghouls	vmp_all
False				wh_main_vmp_inf_grave_guard_0	vmp_all
False				wh_main_vmp_inf_grave_guard_1	vmp_all
False				wh_main_vmp_inf_skeleton_warriors_0	vmp_all
False				wh_main_vmp_inf_skeleton_warriors_1	vmp_all
False				wh_main_vmp_inf_zombie	vmp_all
False				wh_main_vmp_mon_crypt_horrors	vmp_all
False				wh_main_vmp_mon_dire_wolves	vmp_all
False				wh_main_vmp_mon_fell_bats	vmp_all
False				wh_main_vmp_mon_terrorgheist	vmp_all
False				wh_main_vmp_mon_vargheists	vmp_all
False				wh_main_vmp_mon_varghulf	vmp_all
False				wh_main_vmp_shp_direwolf_ship	vmp_all
False				wh_main_vmp_shp_griefship	vmp_all
False				wh_main_vmp_shp_griefship_general	vmp_all
False				wh_main_vmp_shp_vargalley	vmp_all
False				wh_main_vmp_veh_black_coach	vmp_all
False				wh_main_vmp_mon_fell_bats	vmp_bats
False				wh_dlc04_vmp_mon_devils_swartzhafen_0	vmp_beasts
False				wh_dlc04_vmp_mon_direpack_0	vmp_beasts
False				wh_main_vmp_mon_dire_wolves	vmp_beasts
False				wh_main_vmp_mon_fell_bats	vmp_beasts
False				wh_main_vmp_mon_vargheists	vmp_beasts
False				wh_main_vmp_mon_varghulf	vmp_beasts
False				wh_dlc02_vmp_cav_blood_knights_0	vmp_blood_knights
False				wh_dlc04_vmp_cav_chillgheists_0	vmp_bound_spirits
False				wh_dlc04_vmp_inf_feasters_in_the_dusk_0	vmp_bound_spirits
False				wh_main_vmp_cav_hexwraiths	vmp_bound_spirits
False				wh_main_vmp_inf_cairn_wraiths	vmp_bound_spirits
False				wh_main_vmp_inf_crypt_ghouls	vmp_bound_spirits
False				wh_main_vmp_mon_crypt_horrors	vmp_bound_spirits
False				wh2_dlc11_vmp_cha_heinrich_kemmler_1	vmp_characters
False				wh_dlc05_vmp_cha_red_duke_0	vmp_characters
False				wh_dlc05_vmp_cha_red_duke_1	vmp_characters
False				wh_dlc05_vmp_cha_red_duke_2	vmp_characters
False				wh_dlc05_vmp_cha_red_duke_3	vmp_characters
False				wh_main_vmp_cha_banshee	vmp_characters
False				wh_main_vmp_cha_heinrich_kemmler	vmp_characters
False				wh_main_vmp_cha_mannfred_von_carstein_0	vmp_characters
False				wh_main_vmp_cha_mannfred_von_carstein_2	vmp_characters
False				wh_main_vmp_cha_mannfred_von_carstein_3	vmp_characters
False				wh_main_vmp_cha_mannfred_von_carstein_4	vmp_characters
False				wh_main_vmp_cha_master_necromancer_0	vmp_characters
False				wh_main_vmp_cha_master_necromancer_4	vmp_characters
False				wh_main_vmp_cha_master_necromancer_5	vmp_characters
False				wh_main_vmp_cha_necromancer_0	vmp_characters
False				wh_main_vmp_cha_necromancer_5	vmp_characters
False				wh_main_vmp_cha_vampire_0	vmp_characters
False				wh_main_vmp_cha_vampire_1	vmp_characters
False				wh_main_vmp_cha_vampire_2	vmp_characters
False				wh_main_vmp_cha_vampire_lord_0	vmp_characters
False				wh_main_vmp_cha_vampire_lord_2	vmp_characters
False				wh_main_vmp_cha_vampire_lord_3	vmp_characters
False				wh_main_vmp_cha_vampire_lord_5	vmp_characters
False				wh_main_vmp_cha_wight_king_0	vmp_characters
False				wh_main_vmp_cha_wight_king_1	vmp_characters
False				wh_main_vmp_cha_wight_king_2	vmp_characters
False				wh_dlc04_vmp_veh_claw_of_nagash_0	vmp_chariots
False				wh_dlc04_vmp_veh_corpse_cart_0	vmp_chariots
False				wh_dlc04_vmp_veh_corpse_cart_1	vmp_chariots
False				wh_dlc04_vmp_veh_corpse_cart_2	vmp_chariots
False				wh_dlc04_vmp_veh_mortis_engine_0	vmp_chariots
False				wh_main_vmp_veh_black_coach	vmp_chariots
False				wh_dlc04_vmp_cav_vereks_reavers_0	vmp_corpses
False				wh_dlc04_vmp_inf_sternsmen_0	vmp_corpses
False				wh_dlc04_vmp_inf_tithe_0	vmp_corpses
False				wh_main_vmp_cav_black_knights_0	vmp_corpses
False				wh_main_vmp_cav_black_knights_3	vmp_corpses
False				wh_main_vmp_inf_grave_guard_0	vmp_corpses
False				wh_main_vmp_inf_grave_guard_1	vmp_corpses
False				wh_main_vmp_inf_zombie	vmp_corpses
False				wh2_dlc11_vmp_cha_heinrich_kemmler_1	vmp_dlc04_all_characters
False				wh_dlc04_vmp_cha_master_necromancer_1	vmp_dlc04_all_characters
False				wh_dlc04_vmp_cha_master_necromancer_2	vmp_dlc04_all_characters
False				wh_dlc04_vmp_cha_master_necromancer_3	vmp_dlc04_all_characters
False				wh_dlc04_vmp_cha_necromancer_1	vmp_dlc04_all_characters
False				wh_dlc04_vmp_cha_necromancer_2	vmp_dlc04_all_characters
False				wh_dlc04_vmp_cha_necromancer_3	vmp_dlc04_all_characters
False				wh_dlc04_vmp_cha_strigoi_ghoul_king_0	vmp_dlc04_all_characters
False				wh_dlc04_vmp_cha_strigoi_ghoul_king_1	vmp_dlc04_all_characters
False				wh_dlc04_vmp_cha_vlad_von_carstein_0	vmp_dlc04_all_characters
False				wh_dlc05_vmp_cha_red_duke_0	vmp_dlc04_all_characters
False				wh_dlc05_vmp_cha_red_duke_1	vmp_dlc04_all_characters
False				wh_dlc05_vmp_cha_red_duke_2	vmp_dlc04_all_characters
False				wh_dlc05_vmp_cha_red_duke_3	vmp_dlc04_all_characters
False				wh_main_vmp_cha_banshee	vmp_dlc04_all_characters
False				wh_main_vmp_cha_heinrich_kemmler	vmp_dlc04_all_characters
False				wh_main_vmp_cha_mannfred_von_carstein_0	vmp_dlc04_all_characters
False				wh_main_vmp_cha_mannfred_von_carstein_2	vmp_dlc04_all_characters
False				wh_main_vmp_cha_mannfred_von_carstein_3	vmp_dlc04_all_characters
False				wh_main_vmp_cha_mannfred_von_carstein_4	vmp_dlc04_all_characters
False				wh_main_vmp_cha_master_necromancer_0	vmp_dlc04_all_characters
False				wh_main_vmp_cha_master_necromancer_4	vmp_dlc04_all_characters
False				wh_main_vmp_cha_master_necromancer_5	vmp_dlc04_all_characters
False				wh_main_vmp_cha_necromancer_0	vmp_dlc04_all_characters
False				wh_main_vmp_cha_necromancer_5	vmp_dlc04_all_characters
False				wh_main_vmp_cha_vampire_0	vmp_dlc04_all_characters
False				wh_main_vmp_cha_vampire_1	vmp_dlc04_all_characters
False				wh_main_vmp_cha_vampire_2	vmp_dlc04_all_characters
False				wh_main_vmp_cha_vampire_lord_0	vmp_dlc04_all_characters
False				wh_main_vmp_cha_vampire_lord_2	vmp_dlc04_all_characters
False				wh_main_vmp_cha_vampire_lord_3	vmp_dlc04_all_characters
False				wh_main_vmp_cha_vampire_lord_5	vmp_dlc04_all_characters
False				wh_main_vmp_cha_wight_king_0	vmp_dlc04_all_characters
False				wh_main_vmp_cha_wight_king_1	vmp_dlc04_all_characters
False				wh_main_vmp_cha_wight_king_2	vmp_dlc04_all_characters
False				wh_pro02_vmp_cha_isabella_von_carstein_0	vmp_dlc04_all_characters
False				wh_pro02_vmp_cha_isabella_von_carstein_2	vmp_dlc04_all_characters
False				wh_pro02_vmp_cha_isabella_von_carstein_4	vmp_dlc04_all_characters
False				wh_dlc04_vmp_veh_claw_of_nagash_0	vmp_dlc04_corpse_carts_mortis_engine
False				wh_dlc04_vmp_veh_corpse_cart_0	vmp_dlc04_corpse_carts_mortis_engine
False				wh_dlc04_vmp_veh_corpse_cart_1	vmp_dlc04_corpse_carts_mortis_engine
False				wh_dlc04_vmp_veh_corpse_cart_2	vmp_dlc04_corpse_carts_mortis_engine
False				wh_dlc04_vmp_veh_mortis_engine_0	vmp_dlc04_corpse_carts_mortis_engine
False				wh_dlc04_vmp_veh_corpse_cart_0	vmp_dlc04_corpse_carts
False				wh_dlc04_vmp_veh_corpse_cart_1	vmp_dlc04_corpse_carts
False				wh_dlc04_vmp_veh_corpse_cart_2	vmp_dlc04_corpse_carts
False				wh_dlc04_vmp_inf_feasters_in_the_dusk_0	vmp_ghouls
False				wh_main_vmp_inf_crypt_ghouls	vmp_ghouls
False				wh_dlc04_vmp_inf_sternsmen_0	vmp_graveguard
False				wh_main_vmp_inf_grave_guard_0	vmp_graveguard
False				wh_main_vmp_inf_grave_guard_1	vmp_graveguard
False				wh_main_vmp_mon_crypt_horrors	vmp_horrors
False				wh_dlc04_vmp_cha_necromancer_1	vmp_necromancers_heroes
False				wh_dlc04_vmp_cha_necromancer_2	vmp_necromancers_heroes
False				wh_dlc04_vmp_cha_necromancer_3	vmp_necromancers_heroes
False				wh_main_vmp_cha_necromancer_0	vmp_necromancers_heroes
False				wh_main_vmp_cha_necromancer_5	vmp_necromancers_heroes
False				wh_dlc04_vmp_cha_master_necromancer_1	vmp_necromancers
False				wh_dlc04_vmp_cha_master_necromancer_2	vmp_necromancers
False				wh_dlc04_vmp_cha_master_necromancer_3	vmp_necromancers
False				wh_dlc04_vmp_cha_necromancer_1	vmp_necromancers
False				wh_dlc04_vmp_cha_necromancer_2	vmp_necromancers
False				wh_dlc04_vmp_cha_necromancer_3	vmp_necromancers
False				wh_main_vmp_cha_master_necromancer_0	vmp_necromancers
False				wh_main_vmp_cha_master_necromancer_4	vmp_necromancers
False				wh_main_vmp_cha_master_necromancer_5	vmp_necromancers
False				wh_main_vmp_cha_necromancer_0	vmp_necromancers
False				wh_main_vmp_cha_necromancer_5	vmp_necromancers
False				wh_dlc04_vmp_cav_chillgheists_0	vmp_ror
False				wh_dlc04_vmp_cav_vereks_reavers_0	vmp_ror
False				wh_dlc04_vmp_inf_feasters_in_the_dusk_0	vmp_ror
False				wh_dlc04_vmp_inf_konigstein_stalkers_0	vmp_ror
False				wh_dlc04_vmp_inf_sternsmen_0	vmp_ror
False				wh_dlc04_vmp_inf_tithe_0	vmp_ror
False				wh_dlc04_vmp_mon_devils_swartzhafen_0	vmp_ror
False				wh_dlc04_vmp_mon_direpack_0	vmp_ror
False				wh_dlc04_vmp_veh_claw_of_nagash_0	vmp_ror
False				wh_dlc04_vmp_cav_vereks_reavers_0	vmp_skeletal_cav
False				wh_main_vmp_cav_black_knights_0	vmp_skeletal_cav
False				wh_main_vmp_cav_black_knights_3	vmp_skeletal_cav
False				wh_dlc04_vmp_inf_konigstein_stalkers_0	vmp_skeletal_inf
False				wh_main_vmp_inf_skeleton_warriors_0	vmp_skeletal_inf
False				wh_main_vmp_inf_skeleton_warriors_1	vmp_skeletal_inf
False				wh_main_vmp_mon_terrorgheist	vmp_terrorgheist
False				wh_main_vmp_mon_fell_bats	vmp_unit_bat_swarms
False				wh_main_vmp_veh_black_coach	vmp_unit_black_coach
False				wh_main_vmp_cav_black_knights_0	vmp_unit_black_knights_0
False				wh_main_vmp_cav_black_knights_3	vmp_unit_black_knights_1
False				wh_main_vmp_inf_cairn_wraiths	vmp_unit_cairn_wraiths
False				wh_dlc04_vmp_veh_corpse_cart_1	vmp_unit_corpse_cart_1
False				wh_dlc04_vmp_veh_corpse_cart_2	vmp_unit_corpse_cart_2
False				wh_main_vmp_inf_crypt_ghouls	vmp_unit_crypt_ghouls
False				wh_main_vmp_mon_crypt_horrors	vmp_unit_crypt_horrors
False				wh_dlc04_vmp_mon_direpack_0	vmp_unit_dire_wolves
False				wh_main_vmp_mon_dire_wolves	vmp_unit_dire_wolves
False				wh_main_vmp_mon_fell_bats	vmp_unit_fell_bats
False				wh_main_vmp_inf_grave_guard_0	vmp_unit_graveguard_0
False				wh_main_vmp_inf_grave_guard_1	vmp_unit_graveguard_1
False				wh_main_vmp_cav_hexwraiths	vmp_unit_hexwraiths
False				wh_dlc04_vmp_veh_mortis_engine_0	vmp_unit_mortis_engine_0
False				wh_main_vmp_inf_skeleton_warriors_0	vmp_unit_skeletons_0
False				wh_main_vmp_inf_skeleton_warriors_1	vmp_unit_skeletons_1
False				wh_main_vmp_mon_terrorgheist	vmp_unit_terrorgheist
False				wh_main_vmp_mon_vargheists	vmp_unit_vargheist
False				wh_main_vmp_mon_varghulf	vmp_unit_varghulf
False				wh_main_vmp_inf_zombie	vmp_unit_zombies
False				wh_dlc04_vmp_mon_devils_swartzhafen_0	vmp_vargheists
False				wh_main_vmp_mon_vargheists	vmp_vargheists
False				wh_main_vmp_mon_varghulf	vmp_varghulfs
False				wh_dlc04_vmp_mon_direpack_0	vmp_wolves
False				wh_main_vmp_mon_dire_wolves	vmp_wolves
False				wh_dlc04_vmp_cav_chillgheists_0	vmp_wraiths
False				wh_main_vmp_cav_hexwraiths	vmp_wraiths
False				wh_main_vmp_inf_cairn_wraiths	vmp_wraiths
False				wh_dlc04_vmp_inf_tithe_0	vmp_zombies
False				wh_main_vmp_inf_zombie	vmp_zombies
False	monster				war_beasts
False	war_beast				war_beasts
False	warmachine				war_machines
False				wh_dlc04_vmp_veh_claw_of_nagash_0	war_machines
False				wh_dlc04_vmp_veh_corpse_cart_0	war_machines
False				wh_dlc04_vmp_veh_corpse_cart_1	war_machines
False				wh_dlc04_vmp_veh_corpse_cart_2	war_machines
False				wh_dlc04_vmp_veh_mortis_engine_0	war_machines
False				wh_main_vmp_veh_black_coach	war_machines
False				wh_dlc05_wef_cav_glade_riders_0	wef_dlc05_animals
False				wh_dlc05_wef_cav_glade_riders_1	wef_dlc05_animals
False				wh_dlc05_wef_cav_hawk_riders_0	wef_dlc05_animals
False				wh_dlc05_wef_cav_sisters_thorn_0	wef_dlc05_animals
False				wh_dlc05_wef_cav_wild_riders_0	wef_dlc05_animals
False				wh_dlc05_wef_cav_wild_riders_1	wef_dlc05_animals
False				wh_dlc05_wef_forest_dragon_0	wef_dlc05_animals
False				wh_dlc05_wef_mon_great_eagle_0	wef_dlc05_animals
False				wh_pro04_wef_cav_wild_riders_ror_0	wef_dlc05_animals
False				wh2_dlc10_hef_inf_dryads_0	wef_dlc05_dryads
False				wh_dlc05_wef_inf_dryads_0	wef_dlc05_dryads
False				wh_dlc05_wef_cha_ancient_treeman_0	wef_dlc05_elf_treeking_units
False				wh_dlc05_wef_cha_branchwraith_0	wef_dlc05_elf_treeking_units
False				wh_dlc05_wef_cha_durthu_0	wef_dlc05_elf_treeking_units
False				wh_dlc05_wef_inf_dryads_0	wef_dlc05_elf_treeking_units
False				wh_dlc05_wef_mon_treekin_0	wef_dlc05_elf_treeking_units
False				wh_dlc05_wef_mon_treeman_0	wef_dlc05_elf_treeking_units
False				wh_pro04_wef_mon_treekin_ror_0	wef_dlc05_elf_treeking_units
False				wh_dlc05_wef_inf_eternal_guard_0	wef_dlc05_eternal_guard
False				wh_dlc05_wef_inf_eternal_guard_1	wef_dlc05_eternal_guard
False				wh_pro04_wef_inf_eternal_guard_ror_0	wef_dlc05_eternal_guard
False				wh_dlc05_wef_inf_glade_guard_0	wef_dlc05_glade_guard
False				wh_dlc05_wef_cav_glade_riders_0	wef_dlc05_glade_riders
False				wh2_main_hef_mon_great_eagle	wef_dlc05_great_eagles
False				wh_dlc05_wef_mon_great_eagle_0	wef_dlc05_great_eagles
False				wh_dlc05_wef_cav_hawk_riders_0	wef_dlc05_hawk_riders
False				wh_dlc05_wef_cha_spellsinger_beasts_0	wef_dlc05_spellsingers
False				wh_dlc05_wef_cha_spellsinger_beasts_1	wef_dlc05_spellsingers
False				wh_dlc05_wef_cha_spellsinger_beasts_2	wef_dlc05_spellsingers
False				wh_dlc05_wef_cha_spellsinger_beasts_3	wef_dlc05_spellsingers
False				wh_dlc05_wef_cha_spellsinger_life_0	wef_dlc05_spellsingers
False				wh_dlc05_wef_cha_spellsinger_life_1	wef_dlc05_spellsingers
False				wh_dlc05_wef_cha_spellsinger_life_2	wef_dlc05_spellsingers
False				wh_dlc05_wef_cha_spellsinger_life_3	wef_dlc05_spellsingers
False				wh_dlc05_wef_cha_spellsinger_shadows_0	wef_dlc05_spellsingers
False				wh_dlc05_wef_cha_spellsinger_shadows_1	wef_dlc05_spellsingers
False				wh_dlc05_wef_cha_spellsinger_shadows_2	wef_dlc05_spellsingers
False				wh_dlc05_wef_cha_spellsinger_shadows_3	wef_dlc05_spellsingers
False				wh_dlc05_wef_mon_treeman_0	wef_dlc05_treemen
False				wh2_dlc10_hef_inf_dryads_0	wef_dlc05_trees
False				wh2_dlc10_hef_mon_treekin_0	wef_dlc05_trees
False				wh2_dlc10_hef_mon_treeman_0	wef_dlc05_trees
False				wh_dlc05_wef_inf_dryads_0	wef_dlc05_trees
False				wh_dlc05_wef_mon_treekin_0	wef_dlc05_trees
False				wh_dlc05_wef_mon_treeman_0	wef_dlc05_trees
False				wh_pro04_wef_mon_treekin_ror_0	wef_dlc05_trees
False				wh_dlc05_wef_inf_wardancers_0	wef_dlc05_wardancers
False				wh_dlc05_wef_inf_wardancers_1	wef_dlc05_wardancers
False				wh_pro04_wef_inf_wardancers_ror_0	wef_dlc05_wardancers
False				wh_dlc05_wef_cha_waystalker_0	wef_dlc05_waystalkers
False				wh_dlc05_wef_inf_waywatchers_0	wef_dlc05_waywatchers
False				wh_pro04_wef_inf_waywatchers_ror_0	wef_dlc05_waywatchers
False				wh_dlc05_wef_cav_wild_riders_0	wef_dlc05_wild_riders
False				wh_dlc05_wef_cav_wild_riders_1	wef_dlc05_wild_riders
False				wh_pro04_wef_cav_wild_riders_ror_0	wef_dlc05_wild_riders
False				wh_dlc05_wef_inf_wildwood_rangers_0	wef_dlc05_wildwood_rangers
False				wh_pro04_wef_inf_wildwood_rangers_ror_0	wef_dlc05_wildwood_rangers
False				wh_dlc05_wef_cha_branchwraith_0	wef_dlc05_wood_elf_branchwraiths
False				wh_dlc05_wef_cav_glade_riders_0	wef_dlc05_wood_elf_cavalry
False				wh_dlc05_wef_cav_glade_riders_1	wef_dlc05_wood_elf_cavalry
False				wh_dlc05_wef_cav_hawk_riders_0	wef_dlc05_wood_elf_cavalry
False				wh_dlc05_wef_cav_sisters_thorn_0	wef_dlc05_wood_elf_cavalry
False				wh_dlc05_wef_cav_wild_riders_0	wef_dlc05_wood_elf_cavalry
False				wh_dlc05_wef_cav_wild_riders_1	wef_dlc05_wood_elf_cavalry
False				wh_pro04_wef_cav_wild_riders_ror_0	wef_dlc05_wood_elf_cavalry
False				wh_dlc05_wef_forest_dragon_0	wef_dlc05_wood_elf_dragon
False				wh_dlc05_wef_cav_glade_riders_0	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cav_glade_riders_1	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cav_hawk_riders_0	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cav_sisters_thorn_0	wef_dlc05_wood_elf_elf_units
False				wh_dlc05_wef_cav_wild_riders_0	wef_dlc05_wood_elf_elf_units
