ancillary_to_effects_tables
0
ancillary	effect	effect_scope	value
wh_dlc04_anc_weapon_blood_drinker	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	10
wh_dlc04_anc_weapon_blood_drinker	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10
wh_dlc04_anc_weapon_blood_drinker	wh_main_effect_force_all_campaign_recruitment_cost_all	general_to_force_own	-10
wh_dlc04_anc_weapon_blood_drinker	wh_main_effect_religion_conversion_undeath	character_to_character_own_provincetext	5
wh_dlc04_anc_weapon_staff_of_command	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_dlc04_anc_weapon_staff_of_command	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_dlc04_anc_weapon_staff_of_command	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	12
wh_dlc04_anc_weapon_staff_of_command	wh_main_effect_character_stat_mod_personal_aura_morale_effect	character_to_character_own	5
wh_dlc04_anc_weapon_staff_of_command	wh_main_effect_character_stat_mod_personal_aura_size	character_to_character_own	35
wh_dlc04_anc_weapon_staff_of_command	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10
wh_dlc04_anc_weapon_staff_of_command	wh_main_effect_public_order_characters	character_to_province_own_factionwide	3
wh_dlc05_anc_armour_the_helm_of_the_hunt	wh_main_effect_character_stat_mod_armour	character_to_character_own	8
wh_dlc05_anc_armour_the_helm_of_the_hunt	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	15
wh_dlc05_anc_armour_the_helm_of_the_hunt	wh_main_effect_character_stat_mod_missile_attack_rate	character_to_character_own	5
wh_dlc05_anc_enchanted_item_hail_of_doom_arrow	wh_dlc05_effect_ability_enable_hail_of_doom_arrow	character_to_character_own	1
wh_dlc05_anc_enchanted_item_horn_of_the_wild_hunt	wh_dlc05_effect_ability_enable_horn_of_the_wild_hunt	character_to_character_own	1
wh_dlc05_anc_enchanted_item_horn_of_the_wild_hunt	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	10
wh_dlc05_anc_enchanted_item_horn_of_the_wild_hunt	wh_main_effect_force_unit_stat_morale	general_to_force_own	8
wh_dlc05_anc_enchanted_item_horn_of_the_wild_hunt	wh_main_effect_general_mod_tunnel_interception_chance	character_to_character_own	10
wh_dlc05_anc_follower_dryad_spy	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_dlc05_anc_follower_elder_scout	wh_main_effect_agent_movement_range_mod	character_to_character_own	5
wh_dlc05_anc_follower_eternal_guard_commander	wh_dlc05_effect_tech_battle_morale_increase_eternal_guards	general_to_force_own	4
wh_dlc05_anc_follower_eternal_guard_commander	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-2
wh_dlc05_anc_follower_forest_spirit	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	5
wh_dlc05_anc_follower_forest_spirit	wh_main_effect_force_army_battle_enemy_unit_morale	general_to_force_enemy_regionwide	-5
wh_dlc05_anc_follower_hawk_companion	wh_main_effect_character_stat_mod_range	character_to_character_own	8
wh_dlc05_anc_follower_hawk_companion	wh_main_effect_force_all_campaign_reinforcement_range	character_to_character_own_armytext	20
wh_dlc05_anc_follower_hunting_hound	wh_main_effect_general_mod_tunnel_interception_chance	character_to_character_own	20
wh_dlc05_anc_follower_royal_standard_bearer	wh_main_effect_agent_movement_range_mod	character_to_character_own	2
wh_dlc05_anc_follower_royal_standard_bearer	wh_main_effect_character_stat_mod_personal_aura_morale_effect	character_to_character_own	4
wh_dlc05_anc_follower_vauls_anvil_smith	wh_main_effect_agent_movement_range_mod	character_to_character_own	-3
wh_dlc05_anc_follower_vauls_anvil_smith	wh_main_effect_character_stat_mod_armour	character_to_character_own	20
wh_dlc05_anc_follower_wardancer_drummer	wh_dlc05_effect_tech_melee_attack_increase_wardancers	general_to_force_own	4
wh_dlc05_anc_follower_wardancer_drummer	wh_main_effect_public_order_characters	character_to_province_own	2
wh_dlc05_anc_follower_young_stag	wh_main_effect_force_unit_stat_morale	general_to_force_own	3
wh_dlc05_anc_talisman_cloak_of_isha	wh_dlc05_effect_ability_enable_cloak_of_isha	character_to_character_own	1
wh_dlc05_anc_talisman_cloak_of_isha	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_dlc05_anc_talisman_cloak_of_isha	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh_dlc05_anc_talisman_cloak_of_isha	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	10
wh_dlc05_anc_talisman_cloak_of_isha	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	5
wh_dlc05_anc_weapon_daiths_reaper	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_dlc05_anc_weapon_daiths_reaper	wh_main_effect_character_stat_mod_ap_damage	character_to_character_own	50
wh_dlc05_anc_weapon_daiths_reaper	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_dlc05_anc_weapon_daiths_sword	wh_dlc05_effect_ability_enable_daiths_sword	character_to_character_own	1
wh_dlc05_anc_weapon_daiths_sword	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_dlc05_anc_weapon_daiths_sword	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	10
wh_dlc05_anc_weapon_daiths_sword	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10
wh_dlc05_anc_weapon_daiths_sword	wh_main_effect_force_all_campaign_recruitment_cost_all	general_to_force_own	-10
wh_dlc05_anc_weapon_spear_of_kurnous	wh_dlc05_effect_ability_enable_spear_of_kurnous	character_to_character_own	1
wh_dlc05_anc_weapon_spear_of_kurnous	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_dlc05_anc_weapon_spear_of_kurnous	wh_main_effect_character_stat_mod_missile_damage	character_to_character_own	10
wh_dlc05_anc_weapon_spear_of_kurnous	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10
wh_dlc05_anc_weapon_spear_of_kurnous	wh_main_effect_force_all_campaign_recruitment_cost_all	general_to_force_own	-10
wh_dlc05_anc_weapon_the_bow_of_loren	wh_dlc05_effect_ability_enable_the_bow_of_loren	character_to_character_own	1
wh_dlc05_anc_weapon_the_bow_of_loren	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_dlc05_anc_weapon_the_bow_of_loren	wh_main_effect_character_stat_mod_missile_attack_rate	character_to_character_own	10
wh_dlc05_anc_weapon_the_spirit_sword	wh2_main_effect_character_stat_enable_flaming_attacks	character_to_character_own	1
wh_dlc05_anc_weapon_the_spirit_sword	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_dlc05_anc_weapon_the_spirit_sword	wh_main_effect_character_stat_mod_ap_damage	character_to_character_own	90
wh_dlc06_anc_arcane_item_squiggly_beast	wh_dlc06_effect_ability_enable_squiggly_beast	character_to_character_own	1
wh_dlc06_anc_arcane_item_squiggly_beast	wh_main_effect_agent_cap_increase_wizard_orc_shaman	character_to_faction_unseen	1
wh_dlc06_anc_arcane_item_squiggly_beast	wh_main_effect_agent_recruitment_xp_wizard_greenskins	character_to_province_own_factionwide	5
wh_dlc06_anc_arcane_item_squiggly_beast	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	5
wh_dlc06_anc_arcane_item_squiggly_beast	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	5
wh_dlc06_anc_armour_shield_of_defiance	wh_main_effect_character_stat_mod_armour	character_to_character_own	8
wh_dlc06_anc_armour_shield_of_defiance	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	6
wh_dlc06_anc_armour_shield_of_defiance	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	15
wh_dlc06_anc_armour_shield_of_defiance	wh_main_effect_general_mod_tunnel_interception_chance	character_to_character_own	10
wh_dlc06_anc_armour_shield_of_defiance	wh_main_effect_public_order_characters	character_to_province_own	5
wh_dlc06_anc_enchanted_item_baleful_mask	wh_dlc06_effect_ability_enable_vindictive_glare	character_to_character_own	1
wh_dlc06_anc_enchanted_item_baleful_mask	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-20
wh_dlc06_anc_enchanted_item_baleful_mask	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	8
wh_dlc06_anc_enchanted_item_baleful_mask	wh_main_effect_force_all_campaign_upkeep	general_to_force_own	-10
wh_dlc06_anc_rune_rune_of_fury	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	14
wh_dlc06_anc_rune_rune_of_might	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	14
wh_dlc06_anc_rune_rune_of_parrying	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	7
wh_dlc06_anc_rune_rune_of_striking	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	7
wh_dlc06_anc_weapon_bonewood_staff	wh_dlc06_effect_ability_enable_bonewood_staff	character_to_character_own	1
wh_dlc06_anc_weapon_bonewood_staff	wh_main_effect_character_mod_ancillary_drop	character_to_character_own	5
wh_dlc06_anc_weapon_bonewood_staff	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_dlc06_anc_weapon_bonewood_staff	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_dlc06_anc_weapon_bonewood_staff	wh_main_effect_character_stat_mod_miscast_chance	character_to_character_own	-20
wh_dlc06_anc_weapon_bonewood_staff	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	15
wh_dlc06_anc_weapon_bonewood_staff	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10
wh_dlc06_anc_weapon_skarsniks_prodder	wh_dlc06_effect_ability_enable_skarsniks_prodder	character_to_character_own	1
wh_dlc06_anc_weapon_skarsniks_prodder	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_dlc06_anc_weapon_skarsniks_prodder	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_dlc06_anc_weapon_skarsniks_prodder	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	10
wh_dlc06_anc_weapon_skarsniks_prodder	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10
wh_dlc06_anc_weapon_skarsniks_prodder	wh_main_effect_public_order_characters	character_to_province_own_factionwide	3
wh_dlc06_anc_weapon_the_hammer_of_angrund	wh_dlc06_effect_ability_enable_hammer_of_angrund	character_to_character_own	1
wh_dlc06_anc_weapon_the_hammer_of_angrund	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_dlc06_anc_weapon_the_hammer_of_angrund	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	8
wh_dlc06_anc_weapon_the_hammer_of_angrund	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	10
wh_dlc06_anc_weapon_the_hammer_of_angrund	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10
wh_dlc06_anc_weapon_the_hammer_of_angrund	wh_main_effect_public_order_characters	character_to_province_own_factionwide	3
wh_dlc07_anc_arcane_item_the_chalice_of_potions	wh_dlc07_effect_ability_enable_the_chalice_of_potions	character_to_character_own	1
wh_dlc07_anc_arcane_item_the_chalice_of_potions	wh_main_effect_agent_recruitment_xp_wizard_bretonnia	character_to_province_own_factionwide	5
wh_dlc07_anc_armour_armour_of_the_midsummer_sun	wh_main_effect_character_stat_mod_armour	character_to_character_own	7
wh_dlc07_anc_armour_armour_of_the_midsummer_sun	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	7
wh_dlc07_anc_armour_cuirass_of_fortune	wh_main_effect_character_stat_mod_armour	character_to_character_own	5
wh_dlc07_anc_armour_cuirass_of_fortune	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	5
wh_dlc07_anc_armour_gilded_cuirass	wh2_main_effect_ability_enable_regeneration	character_to_character_own	1
wh_dlc07_anc_armour_gilded_cuirass	wh_main_effect_character_stat_mod_armour	character_to_character_own	8
wh_dlc07_anc_armour_gilded_cuirass	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	8
wh_dlc07_anc_armour_the_grail_shield	wh_main_effect_character_stat_mod_armour	character_to_character_own	3
wh_dlc07_anc_armour_the_grail_shield	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	10
wh_dlc07_anc_armour_the_grail_shield	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	5
wh_dlc07_anc_enchanted_item_holy_icon	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	20
wh_dlc07_anc_enchanted_item_mane_of_the_purebreed	wh2_dlc15_effect_force_army_battle_cavalry_charge_bonus_multi	general_to_force_own	25
wh_dlc07_anc_enchanted_item_mane_of_the_purebreed	wh_main_effect_force_army_battle_cavalry_melee_damage	general_to_force_own	12
wh_dlc07_anc_enchanted_item_sacrament_of_the_lady	wh_main_effect_military_force_winds_of_magic_depletion_mod_items	character_to_force_own_unseen	8
wh_dlc07_anc_talisman_dragons_claw	wh_main_effect_character_stat_mod_bonus_v_large	character_to_character_own	3
wh_dlc07_anc_talisman_dragons_claw	wh_main_effect_character_stat_mod_ward_save_fire	character_to_character_own	15
wh_dlc07_anc_talisman_siriennes_locket	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	15
wh_dlc07_anc_weapon_sword_of_the_ladys_champion	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_dlc07_anc_weapon_sword_of_the_ladys_champion	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	4
wh_dlc07_anc_weapon_sword_of_the_ladys_champion	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	6
wh_dlc07_anc_weapon_sword_of_the_quest	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	10
wh_dlc07_anc_weapon_the_silver_lance_of_the_blessed	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	20
wh_dlc07_anc_weapon_the_silver_lance_of_the_blessed	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	12
wh_dlc07_anc_weapon_the_wyrmlance	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_dlc07_anc_weapon_the_wyrmlance	wh_main_effect_character_stat_mod_bonus_v_large	character_to_character_own	3
wh_dlc07_anc_weapon_the_wyrmlance	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	8
wh_dlc07_anc_weapon_trident_of_manann	wh_dlc07_effect_ability_enable_wrath_of_manann	character_to_character_own	1
wh_dlc07_anc_weapon_trident_of_manann	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_dlc07_anc_weapon_trident_of_manann	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	10
wh_dlc07_anc_weapon_trident_of_manann	wh_main_effect_force_navy_battle_unit_melee_attack_sea_attack	general_to_force_own	12
wh_dlc07_anc_weapon_trident_of_manann	wh_main_effect_force_navy_campaign_attrition_high_seas_resistance	general_to_force_own	-75
wh_dlc08_anc_armour_blood_stained_armour_of_morkar	wh_main_effect_character_stat_mod_armour	character_to_character_own	15
wh_dlc08_anc_armour_blood_stained_armour_of_morkar	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	10
wh_dlc08_anc_armour_blood_stained_armour_of_morkar	wh_main_effect_religion_conversion_chaos	character_to_character_own_provincetext	1
wh_dlc08_anc_armour_helm_of_reavers	wh_dlc08_effect_tech_all_campaign_post_battle_loot_mod	character_to_character_own	10
wh_dlc08_anc_armour_helm_of_reavers	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	6
wh_dlc08_anc_armour_huskarl_plates	wh_main_effect_character_stat_mod_armour	character_to_character_own	10
wh_dlc08_anc_armour_huskarl_plates	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	15
wh_dlc08_anc_armour_mammoth_hide_cape	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	10
wh_dlc08_anc_armour_mammoth_hide_cape	wh_main_effect_character_stat_mod_ward_save_missile	character_to_character_own	10
wh_dlc08_anc_enchanted_item_ancient_frost_wyrm_scale	wh_dlc08_effect_character_stat_enable_frostbite_attacks	character_to_character_own	1
wh_dlc08_anc_enchanted_item_ancient_frost_wyrm_scale	wh_dlc08_enable_ability_ancient_frost_wyrm_scale	character_to_character_own	1
wh_dlc08_anc_enchanted_item_ancient_frost_wyrm_scale	wh_main_effect_character_stat_mod_armour	character_to_character_own	20
